Symbol,Quantity,AvgPrice
CNXC,-20800,29.92
COPX,2500,84.73
DOCU,-13200,44.98
FOUR,-9300,54.26
LZ,-73500,6.81
MANH,-2500,139.64
MNDY,-7100,71.59
MSFT,260,397.29
PAYC,-5000,124.39
PCTY,-6000,107.08
RHI,-25000,24.72
SAP,-1480,202.65
WDAY,-4100,145.23
