Symbol,Quantity,AvgPrice
ARGT,1700,92.74
AVDV,1300,107.19
AVEM,1800,86.2
AVUV,2700,112.86
BABA,1900,158.94
COLO,9800,40.98
COPX,1500,89.84
EBND,77500,21.83
EMLC,50800,26.51
EWW,3800,80.08
EWZ,5000,39.1
GDX,2500,105.22
HOOD,-3500,74.37
IAUM,10000,50.45
IDMO,3800,58.96
MP,800,58.05
MSFT,680,400.92
S68,30000,18.6
SCHD,8700,31.53
URA,2100,53.42
XLE,7400,54.75
