Symbol,Quantity,AvgPrice
1288,300000,3.46
2899,-360000,16.82
857,-1360000,7.49
883,-1410000,20.89
883 30JUL24 21 P,-150,0.31
883 30JUL24 22 C,-50,0.21
CMG,-22000,56.19
CRBP,-3000,57.56
DXJ,-49850,114.74
EWY,122253,67.28
EWY 19JUL24 66 C,20,1.41
EWY 19JUL24 67 C,40,0.65
EWY 19JUL24 68 C,40,0.22
FPE,-6,17.62
GLD,2000,229.26
GLD 19JUL24 230 C,-10,1.24
IWM 16JUL24 218 P,10,0.0
MCD,-6600,261.14
MCD 19JUL24 260 C,10,2.4
MCD 19JUL24 265 C,10,0.63
MNQ 17JUL24 20570 C,10,0.0
MNQ 17JUL24 20600 C,10,0.0
MNQ 17JUL24 20640 C,10,0.0
MNQU4,-60,20042.0
QQQ 16JUL24 502 C,10,0.0
SPMO,-12000,87.64
Z74,10000,3.07
