Symbol,Quantity,AvgPrice
2823,-100000,12.41
2828,-3000,64.64
883 30JUL24 24 C,-10,0.21
CMG 12JUL24 60.8 C,-10,0.11
MNQ 10JUL24 20700 P,10,0.0
MNQ 10JUL24 20710 P,0,6.62
MNQ 10JUL24 20720 P,0,13.58
MNQ 10JUL24 20730 P,0,9.5
MNQ 10JUL24 20750 P,0,15.75
MNQ 10JUL24 20770 P,0,19.62
MNQU4,-20,20699.12
QQQ 10JUL24 502 C,-20,0.12
SPMO,2000,90.92
