Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:46:51",762,HK Stamp Tax,0,0,-154,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:47:16",2359,WUXI APPTEC CO LTD-H,400,99.9,-41.13886,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,FRC Transaction Levy,0,0,0.05994,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,SFC Transaction Levy,0,0,1.07892,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,HK Stamp Tax,0,0,40,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,FRC Transaction Levy,0,0,-0.05994,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,SFC Transaction Levy,0,0,-1.07892,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:16",2359,HK Stamp Tax,0,0,-40,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:47:52",2359,WUXI APPTEC CO LTD-H,100,99.9,-10.284715,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:47:52",2359,WUXI APPTEC CO LTD-H,800,99.9,-82.27772,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,FRC Transaction Levy,0,0,-0.014985,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,SFC Transaction Levy,0,0,-0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,FRC Transaction Levy,0,0,0.014985,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,SFC Transaction Levy,0,0,0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,FRC Transaction Levy,0,0,-0.11988,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,SFC Transaction Levy,0,0,-2.15784,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,HK Stamp Tax,0,0,-80,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,FRC Transaction Levy,0,0,0.11988,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,SFC Transaction Levy,0,0,2.15784,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:52",2359,HK Stamp Tax,0,0,80,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:47:53",2359,WUXI APPTEC CO LTD-H,200,99.9,-20.56943,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,FRC Transaction Levy,0,0,-0.02997,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,SFC Transaction Levy,0,0,-0.53946,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,FRC Transaction Levy,0,0,0.02997,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,SFC Transaction Levy,0,0,0.53946,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:47:53",2359,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:48:46",2359,WUXI APPTEC CO LTD-H,100,99.9,-10.284715,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,FRC Transaction Levy,0,0,0.014985,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,SFC Transaction Levy,0,0,0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,FRC Transaction Levy,0,0,-0.014985,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,SFC Transaction Levy,0,0,-0.26973,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:46",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:48:51",2359,WUXI APPTEC CO LTD-H,300,99.9,-30.854145,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,FRC Transaction Levy,0,0,0.044955,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,SFC Transaction Levy,0,0,0.80919,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,HK Stamp Tax,0,0,30,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,FRC Transaction Levy,0,0,-0.044955,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,SFC Transaction Levy,0,0,-0.80919,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:48:51",2359,HK Stamp Tax,0,0,-30,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:49:24",762,CHINA UNICOM HONG KONG LTD,"8,000",9.6,-79.1888,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,FRC Transaction Levy,0,0,0.1152,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,SFC Transaction Levy,0,0,2.0736,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,HK Stamp Tax,0,0,77,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,FRC Transaction Levy,0,0,-0.1152,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,SFC Transaction Levy,0,0,-2.0736,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:49:24",762,HK Stamp Tax,0,0,-77,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:01",2359,WUXI APPTEC CO LTD-H,400,100,-41.14,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,FRC Transaction Levy,0,0,-0.06,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,SFC Transaction Levy,0,0,-1.08,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,HK Stamp Tax,0,0,-40,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,FRC Transaction Levy,0,0,0.06,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,SFC Transaction Levy,0,0,1.08,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:01",2359,HK Stamp Tax,0,0,40,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:10",762,CHINA UNICOM HONG KONG LTD,"2,000",9.6,-20.5472,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,FRC Transaction Levy,0,0,-0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,SFC Transaction Levy,0,0,-0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,FRC Transaction Levy,0,0,0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,SFC Transaction Levy,0,0,0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:10",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:15",762,CHINA UNICOM HONG KONG LTD,"4,000",9.6,-40.0944,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:15",762,CHINA UNICOM HONG KONG LTD,"2,000",9.6,-20.5472,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,FRC Transaction Levy,0,0,-0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,SFC Transaction Levy,0,0,-1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,HK Stamp Tax,0,0,-39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,FRC Transaction Levy,0,0,0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,SFC Transaction Levy,0,0,1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,HK Stamp Tax,0,0,39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,FRC Transaction Levy,0,0,-0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,SFC Transaction Levy,0,0,-0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,FRC Transaction Levy,0,0,0.0288,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,SFC Transaction Levy,0,0,0.5184,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:15",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:22",2359,WUXI APPTEC CO LTD-H,100,100,-10.285,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,FRC Transaction Levy,0,0,-0.015,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,SFC Transaction Levy,0,0,-0.27,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,HK Stamp Tax,0,0,-10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,FRC Transaction Levy,0,0,0.015,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,SFC Transaction Levy,0,0,0.27,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:22",2359,HK Stamp Tax,0,0,10,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:30",762,CHINA UNICOM HONG KONG LTD,"4,000",9.6,-40.0944,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,FRC Transaction Levy,0,0,-0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,SFC Transaction Levy,0,0,-1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,HK Stamp Tax,0,0,-39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,FRC Transaction Levy,0,0,0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,SFC Transaction Levy,0,0,1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:30",762,HK Stamp Tax,0,0,39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:50:31",762,CHINA UNICOM HONG KONG LTD,"4,000",9.6,-40.0944,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,FRC Transaction Levy,0,0,-0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,SFC Transaction Levy,0,0,-1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,HK Stamp Tax,0,0,-39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,FRC Transaction Levy,0,0,0.0576,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,SFC Transaction Levy,0,0,1.0368,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:50:31",762,HK Stamp Tax,0,0,39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:51:23",2359,WUXI APPTEC CO LTD-H,400,100.2,-42.14228,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,FRC Transaction Levy,0,0,-0.06012,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,SFC Transaction Levy,0,0,-1.08216,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,HK Stamp Tax,0,0,-41,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,HK Stamp Tax,0,0,41,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,FRC Transaction Levy,0,0,0.06012,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:51:23",2359,SFC Transaction Levy,0,0,1.08216,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:52:49",762,CHINA UNICOM HONG KONG LTD,"26,000",9.61,-257.12101,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,FRC Transaction Levy,0,0,-0.37479,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,SFC Transaction Levy,0,0,-6.74622,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,HK Stamp Tax,0,0,-250,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,FRC Transaction Levy,0,0,0.37479,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,SFC Transaction Levy,0,0,6.74622,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:52:49",762,HK Stamp Tax,0,0,250,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:56:06",762,CHINA UNICOM HONG KONG LTD,"2,000",9.61,-20.54777,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:56:06",762,CHINA UNICOM HONG KONG LTD,"18,000",9.61,-177.92993,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:56:06",762,CHINA UNICOM HONG KONG LTD,"4,000",9.61,-40.09554,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,-0.05766,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,-1.03788,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,-39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,0.05766,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,1.03788,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,-0.25947,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,-4.67046,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,-173,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,0.25947,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,4.67046,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,173,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,-0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,-0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,FRC Transaction Levy,0,0,0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,SFC Transaction Levy,0,0,0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:56:06",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:59:06",762,CHINA UNICOM HONG KONG LTD,"4,000",9.61,-40.09554,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 02:59:06",762,CHINA UNICOM HONG KONG LTD,"20,000",9.61,-198.4777,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,FRC Transaction Levy,0,0,-0.2883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,SFC Transaction Levy,0,0,-5.1894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,HK Stamp Tax,0,0,-193,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,FRC Transaction Levy,0,0,0.2883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,SFC Transaction Levy,0,0,5.1894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,HK Stamp Tax,0,0,193,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,FRC Transaction Levy,0,0,-0.05766,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,SFC Transaction Levy,0,0,-1.03788,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,HK Stamp Tax,0,0,-39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,FRC Transaction Levy,0,0,0.05766,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,SFC Transaction Levy,0,0,1.03788,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 02:59:06",762,HK Stamp Tax,0,0,39,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:02:00",762,CHINA UNICOM HONG KONG LTD,"2,000",9.61,-20.54777,,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:02:00",762,CHINA UNICOM HONG KONG LTD,"22,000",9.61,-218.02547,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,FRC Transaction Levy,0,0,-0.31713,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,SFC Transaction Levy,0,0,-5.70834,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,HK Stamp Tax,0,0,-212,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,FRC Transaction Levy,0,0,0.31713,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,SFC Transaction Levy,0,0,5.70834,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,HK Stamp Tax,0,0,212,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,FRC Transaction Levy,0,0,-0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,SFC Transaction Levy,0,0,-0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,FRC Transaction Levy,0,0,0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,SFC Transaction Levy,0,0,0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:00",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:02:16",762,CHINA UNICOM HONG KONG LTD,"6,000",9.6,-59.6416,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,FRC Transaction Levy,0,0,-0.0864,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,SFC Transaction Levy,0,0,-1.5552,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,HK Stamp Tax,0,0,-58,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,FRC Transaction Levy,0,0,0.0864,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,SFC Transaction Levy,0,0,1.5552,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:02:16",762,HK Stamp Tax,0,0,58,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:07:35",762,CHINA UNICOM HONG KONG LTD,"6,000",9.61,-59.64331,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,FRC Transaction Levy,0,0,-0.08649,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,SFC Transaction Levy,0,0,-1.55682,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,HK Stamp Tax,0,0,-58,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,FRC Transaction Levy,0,0,0.08649,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,SFC Transaction Levy,0,0,1.55682,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:35",762,HK Stamp Tax,0,0,58,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:07:41",762,CHINA UNICOM HONG KONG LTD,"2,000",9.61,-20.54777,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,FRC Transaction Levy,0,0,-0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,SFC Transaction Levy,0,0,-0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,HK Stamp Tax,0,0,-20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,FRC Transaction Levy,0,0,0.02883,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,SFC Transaction Levy,0,0,0.51894,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:07:41",762,HK Stamp Tax,0,0,20,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:09:28",2359,WUXI APPTEC CO LTD-H,100,100.2,-11.28557,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,FRC Transaction Levy,0,0,-0.01503,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,SFC Transaction Levy,0,0,-0.27054,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,HK Stamp Tax,0,0,-11,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,FRC Transaction Levy,0,0,0.01503,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,SFC Transaction Levy,0,0,0.27054,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:09:28",2359,HK Stamp Tax,0,0,11,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U18135473,"2025-08-04, 03:11:11",762,CHINA UNICOM HONG KONG LTD,"12,000",9.61,-119.28662,,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:11:11",762,FRC Transaction Levy,0,0,-0.17298,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:11:11",762,SFC Transaction Levy,0,0,-3.11364,Adj,,,,,
Transaction Fees,Data,Stocks,HKD,U8251256,"2025-08-04, 03:11:11",762,HK Stamp Tax,0,0,-116,Adj,,,,,
