Symbol,Quantity,AvgPrice
ACGL,-323,74.87
ALIU3,25,2144.77
CCU3,19,3331.32
DCQ3,47,14.88
EWW,-3784,62.7
EWZ,-5635,31.81
FPE,-12914,15.91
GE,-257,109.73
GFQ3,6,2.46
HYD,-4783,50.98
HYG,-2737,74.1
IAU,-2050,36.43
IGSB,-4802,49.9
KCU3,24,1.61
LEQ3,9,1.77
LVS,-662,56.85
PAU3,10,1219.65
PLV3,30,929.39
QQQ,-5137,365.16
SBV3,112,0.23
SGEN,-103,192.01
SIU3,26,23.25
STIP,-2378,96.88
TDG,-32,884.76
ZC   DEC 23,-36,5.0
ZF   SEP 23,-2,106.5
ZM   DEC 23,17,390.38
ZS   NOV 23,27,13.46
