Symbol,Quantity,AvgPrice
ABNB,4312,153.21
ACGL,423,77.56
BKNG,-7,2997.18
CCU3,7,3554.43
GFU3,2,2.5
HGU3,31,4.0
KCU3,-1,1.64
LEN,-5248,126.55
LEV3,-11,1.79
NGU3,-39,2.62
NVR,-105,6296.02
PAU3,-8,1273.81
RCL,6089,109.45
SBV3,7,0.24
SIU3,2,24.89
ZC   DEC 23,-5,5.15
ZS   NOV 23,4,13.47
ZW   SEP 23,27,6.7
