Symbol,Quantity,AvgPrice
AMD,18600,136.69
AMGN,8700,290.94
BABA,3600,114.02
CME,4100,275.39
COIN,-4250,341.82
CSCO,25000,69.07
CTAS,500,224.41
CVX,17200,146.1
EFA,1200,89.28
GS,1700,705.98
HD,6800,373.99
IAUM,-58300,33.29
IBM,8700,291.55
JNJ,16300,156.04
JPM,3600,290.25
KO,2800,71.68
LTBR,-81750,12.92
MCD,12462,297.42
MELI,-500,2494.92
MRK,31100,81.99
MSTR,-7100,378.58
NDAQ,11800,88.95
NVDA,3800,153.48
OKLO,-15750,52.31
PG,15700,161.73
PM,-38100,178.01
RTX,-10800,144.31
SHOP,22600,112.69
SHYG,7000,42.86
SMR,-22197,36.89
SQQQ,62200,19.83
TAIL,-220992,11.95
TQQQ,-177700,81.35
TSLA,-9750,301.39
TSM,11300,224.8
UNH,7800,324.75
VZ,58000,43.69
