Date,Equity MarketValue,Equity Count,Bond MarketValue,Bond Count,Commodity MarketValue,Commodity Count,FX MarketValue,FX Count,Derivatives MarketValue,Derivatives Count
2025-01-03,155110012.09,66,13745945.75,8,29467213.69,6,0.00,0,521319.80,40
2025-01-06,156469258.23,66,13719730.62,8,29543024.39,6,0.00,0,526661.43,44
