Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,396.65,439,504,65,14.806,0.333,199902.84
NOC,STK,522.77,323,382,59,18.266,0.333,199902.84
MRK,STK,99,1781,2019,238,13.363,0.333,199902.84
K,STK,69.86,2514,2861,347,13.803,0.333,199900.86
GIS,STK,79.06,2229,2528,299,13.414,0.333,199900.86
LLY,STK,357.41,482,559,77,15.975,0.333,199900.86
HSY,STK,229.03,728,873,145,19.918,0.333,199900.86
BMY,STK,78.78,2210,2537,327,14.796,0.333,199900.86
MOH,STK,330.55,489,0,-489,-100,0,0
AMGN,STK,269.04,662,743,81,12.236,0.333,199900.86
CI,STK,322.13,533,0,-533,-100,0,0
HUM,STK,552.05,306,362,56,18.301,0.333,199900.86
AZO,STK,2465.1,69,81,12,17.391,0.333,199900.86
CEG,STK,94.32,1839,2119,280,15.226,0.333,199900.86
CAH,STK,79.52,2294,2514,220,9.59,0.333,199900.86
ROL,STK,41.91,0,4770,4770,Inf,0.333,199900.86
ORLY,STK,815.74,0,245,245,Inf,0.333,199900.86
QQQ,STK,265.29,54433,54433,0,-0.329,24,14393006.1
XLE,STK,91.42,14545,16400,1855,12.754,2.5,1499271.47
IXC,STK,41.05,32333,36523,4190,12.959,2.5,1499271.47
ZT,FUT,203617.33,3,3,0,0,1,599708.59
CGZ,FUT,76364.57,7,8,1,14.286,1,599708.59
CGF,FUT,82149.17,6,7,1,16.667,1,599708.59
GBS,FUT,106493.4,5,6,1,20,1,599708.59
BTS,FUT,105774.4,5,6,1,20,1,599708.59
IAU,STK,31.88,16665,18811,2146,12.877,1,599708.59
ZM,FUT,41950,12,14,2,16.667,0.952,571151.06
GOIL,FUT,105425,5,5,0,0,0.952,571151.06
ZC,FUT,33937.47,15,17,2,13.333,0.952,571151.06
RB,FUT,113893.25,4,5,1,25,0.952,571151.06
HO,FUT,162129.33,3,4,1,33.333,0.952,571151.06
ZS,FUT,72937.43,7,8,1,14.286,0.952,571151.06
ZL,FUT,46368,0,12,12,Inf,0.952,571151.06
KC,FUT,63562.5,-4,-4,0,0,-0.476,285575.53
SCI,FUT,8715,-29,-33,-4,13.793,-0.476,285575.53
TSR20,FUT,6330,-41,-45,-4,9.756,-0.476,285575.53
PA,FUT,187550,-1,-2,-1,100,-0.476,285575.53
ZW,FUT,42037.5,-6,-7,-1,16.667,-0.476,285575.53
PB,FUT,49963.75,0,-6,-6,-Inf,-0.476,285575.53
ZSLME,FUT,72225,0,-4,-4,-Inf,-0.476,285575.53
COIL,FUT,98390,5,0,-5,-100,0,0
CT,FUT,42760,-6,0,6,-100,0,0
KE,FUT,47375,-5,0,5,-100,0,0
,,,,,,,,
,,,,,,,0.946,29985405.55
