Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,381.24,742,742,0,-1.213,0.333,279296.77
NOC,STK,528.35,543,543,0,-2.578,0.333,279296.77
MRK,STK,108.5,2646,2646,0,-2.721,0.333,279296.77
GIS,STK,82.84,3414,3414,0,-1.26,0.333,279294
LLY,STK,366.49,781,781,0,-2.433,0.333,279294
AMGN,STK,281.4,997,997,0,-0.401,0.333,279294
HUM,STK,533.14,525,525,0,-0.19,0.333,279294
AZO,STK,2556.05,112,112,0,-2.679,0.333,279294
CAH,STK,78.65,3603,3603,0,-1.443,0.333,279294
ROL,STK,39.83,7116,7116,0,-1.461,0.333,279294
ORLY,STK,849.73,332,332,0,-0.904,0.333,279294
GILD,STK,85.61,3309,3309,0,-1.42,0.333,279294
CEG,STK,94.43,2925,2925,0,1.128,0.333,279294
CI,STK,320.7,884,884,0,-1.471,0.333,279294
PGR,STK,131.12,2117,2117,0,0.614,0.333,279294
QQQ,STK,281.81,87978,87978,0,1.386,30,25136711.76
XLE,STK,91.34,22785,22785,0,0.65,2.5,2094725.98
IXC,STK,41.04,51107,51107,0,-0.129,2.5,2094725.98
CGF,FUT,82985.44,54,54,0,1.852,5.4,4524608.12
CGB,FUT,92789.24,49,49,0,0,5.4,4524608.12
BTS,FUT,110752.37,41,41,0,0,5.4,4524608.12
BTP,FUT,123738.77,35,37,2,5.714,5.4,4524608.12
3KTB,FUT,78738.66,59,57,-2,-3.39,5.4,4524608.12
FLKTB,FUT,84362.85,54,54,0,0,5.4,4524608.12
IGSB,STK,49.73,91874,91874,0,-0.97,5.4,4524608.12
IGIB,STK,49.57,90317,90317,0,1.063,5.4,4524608.12
IGLB,STK,50.5,87958,87958,0,1.862,5.4,4524608.12
HYG,STK,74.55,60923,60923,0,-0.379,5.4,4524608.12
IAU,STK,33.39,25510,25510,0,-1.631,1,837890.39
ZM,FUT,41230,8,8,0,0,0.385,322265.55
ZS,FUT,73600,4,4,0,0,0.385,322265.55
ZL,FUT,44028,7,7,0,0,0.385,322265.55
GOIL,FUT,92187.5,-4,-3,1,-25,-0.385,322265.55
COIL,FUT,85930,-4,-4,0,0,-0.385,322265.55
RB,FUT,98071.67,-3,-3,0,0,-0.385,322265.55
HO,FUT,139686.5,-2,-2,0,0,-0.385,322265.55
ZC,FUT,33587.53,-19,-19,0,0,-0.769,644531.26
ZW,FUT,39387.5,-16,-16,0,0,-0.769,644531.26
CL,FUT,79880,-8,-8,0,0,-0.769,644531.26
,,,,,,,,
,,,,,,,2.558,83789006.25
