Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,389.79,487,439,-48,-9.856,0.333,171148.94
NOC,STK,530.3,353,323,-30,-8.499,0.333,171148.94
MRK,STK,99.4,1905,1722,-183,-9.606,0.333,171148.94
K,STK,75.82,2450,2257,-193,-7.878,0.333,171147.24
GIS,STK,79.81,2309,2144,-165,-7.146,0.333,171147.24
LLY,STK,354.96,532,482,-50,-9.398,0.333,171147.24
HSY,STK,235.11,776,728,-48,-6.186,0.333,171147.24
BMY,STK,77.45,2405,2210,-195,-8.108,0.333,171147.24
MOH,STK,350.34,524,489,-35,-6.679,0.333,171147.24
AMGN,STK,269.01,706,636,-70,-9.915,0.333,171147.24
CI,STK,320.86,579,533,-46,-7.945,0.333,171147.24
HUM,STK,559.58,342,306,-36,-10.526,0.333,171147.24
AZO,STK,2478.68,73,69,-4,-5.479,0.333,171147.24
CEG,STK,93.09,1957,1839,-118,-6.03,0.333,171147.24
CAH,STK,74.6,2454,2294,-160,-6.52,0.333,171147.24
QQQ,STK,264.8,54873,52353,-2520,-4.592,27,13863065.21
XLE,STK,88.25,15423,14545,-878,-5.693,2.5,1283617.15
IXC,STK,39.7,35602,32333,-3269,-9.182,2.5,1283617.15
ZT,FUT,203414,3,3,0,0,1,513446.86
CGZ,FUT,74916,7,7,0,0,1,513446.86
CGF,FUT,80804.43,7,6,-1,-14.286,1,513446.86
GBS,FUT,104083,5,5,0,0,1,513446.86
BTS,FUT,103322.6,5,5,0,0,1,513446.86
IAU,STK,30.81,17834,16665,-1169,-6.555,1,513446.86
ZM,FUT,42110,13,12,-1,-7.692,0.952,488997.03
GOIL,FUT,101175,5,5,0,0,0.952,488997.03
ZC,FUT,34162.5,16,14,-2,-12.5,0.952,488997.03
RB,FUT,112683,5,4,-1,-20,0.952,488997.03
HO,FUT,153247.75,4,3,-1,-25,0.952,488997.03
ZS,FUT,72062.57,7,7,0,0,0.952,488997.03
COIL,FUT,95070,6,5,-1,-16.667,0.952,488997.03
CT,FUT,39200,-8,-6,2,-25,-0.476,244498.52
KC,FUT,64650,-4,-4,0,0,-0.476,244498.52
SCI,FUT,8330,-34,-29,5,-14.706,-0.476,244498.52
TSR20,FUT,6035,-44,-41,3,-6.818,-0.476,244498.52
PA,FUT,181600,-1,-1,0,0,-0.476,244498.52
KE,FUT,46500,-6,-5,1,-16.667,-0.476,244498.52
ZW,FUT,41600,-6,-6,0,0,-0.476,244498.52
,,,,,,,,
,,,,,,,0.86,27212663.22
