Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,369.73,689,689,0,-1.597,0.333,250647.08
NOC,STK,520,499,482,-17,-3.407,0.333,250647.08
MRK,STK,104.23,2526,2405,-121,-4.79,0.333,250647.08
K,STK,70.61,3695,0,-3695,-100,0,0
GIS,STK,81.03,3198,3093,-105,-3.283,0.333,250644.6
LLY,STK,361.67,717,693,-24,-3.347,0.333,250644.6
BMY,STK,77.45,3353,0,-3353,-100,0,0
AMGN,STK,287.29,908,872,-36,-3.965,0.333,250644.6
HUM,STK,529.9,497,473,-24,-4.829,0.333,250644.6
AZO,STK,2460.84,107,102,-5,-4.673,0.333,250644.6
CAH,STK,77.68,3379,3227,-152,-4.498,0.333,250644.6
ROL,STK,42.46,6184,5903,-281,-4.544,0.333,250644.6
ORLY,STK,838.27,312,299,-13,-4.167,0.333,250644.6
GILD,STK,83,3099,3099,0,-2.549,0.333,250644.6
CTVA,STK,65.2,3954,3954,0,-2.782,0.333,250644.6
CEG,STK,93.3,0,2686,2686,Inf,0.333,250644.6
CI,STK,319.21,0,785,785,Inf,0.333,250644.6
QQQ,STK,282.86,81370,81370,0,-1.99,30,22558239.51
XLE,STK,90.7,20981,20981,0,-1.215,2.5,1879853.29
IXC,STK,41.07,46851,46851,0,-2.303,2.5,1879853.29
ZT,FUT,204218.77,13,0,-13,-100,0,0
CGZ,FUT,76842.94,34,53,19,55.882,5.4,4060483.11
CGF,FUT,83518.78,32,49,17,53.125,5.4,4060483.11
CGB,FUT,92769.69,29,44,15,51.724,5.4,4060483.11
GBS,FUT,109292.67,24,37,13,54.167,5.4,4060483.11
BTS,FUT,109256.83,24,37,13,54.167,5.4,4060483.11
BTP,FUT,121305.5,22,33,11,50,5.4,4060483.11
3KTB,FUT,77005.54,35,53,18,51.429,5.4,4060483.11
FLKTB,FUT,81334.41582,0,50,50,Inf,5.4,4060483.11
IGSB,STK,49.67,53592,81749,28157,52.54,5.4,4060483.11
HYG,STK,74.23,35964,54701,18737,52.099,5.4,4060483.11
IAU,STK,33.02,23185,23185,0,-1.781,1,751941.32
RB,FUT,100804.25,8,2,-6,-75,0.333,250647.16
HO,FUT,145773.8,5,2,-3,-60,0.333,250647.16
ZS,FUT,71026.18,11,4,-7,-63.636,0.333,250647.16
ZL,FUT,42216,19,6,-13,-68.421,0.333,250647.16
GOIL,FUT,94425,4,-3,-7,-175,-0.333,250647.16
ZC,FUT,33362.5,-12,-8,4,-33.333,-0.333,250647.16
COIL,FUT,86770,9,-3,-12,-133.333,-0.333,250647.16
KC,FUT,58293.71,-7,-9,-2,28.571,-0.667,501294.09
ZW,FUT,41050,-10,-12,-2,20,-0.667,501294.09
CL,FUT,79530,0,-6,-6,-Inf,-0.667,501294.09
HE,FUT,35848.36,0,-14,-14,-Inf,-0.667,501294.09
ZM,FUT,40470,20,0,-20,-100,0,0
TSR20,FUT,6211.68,-63,0,63,-100,0,0
NG,FUT,62678.14,-7,0,7,-100,0,0
ZO,FUT,19725,-21,0,21,-100,0,0
,,,,,,,,
,,,,,,,2.286,75194101.43
