Symbol,Quantity,AvgPrice
AMGN,101,282.18
AZO,12,2427.24
BMY,343,75.46
CAH,406,74.57
GIS,322,76.54
GOILZ2,1,988.0
HOZ2,1,3.6
HSY,133,214.14
HUM,45,526.09
IAU,2182,33.45
IXC,4136,41.55
K,375,68.92
KCH3,-1,1.69
LLY,66,352.06
MCK,82,348.19
MRK,243,98.26
NOC,42,505.01
ORLY,27,822.82
QQQ,3093,284.64
ROL,590,41.64
XLE,1582,92.87
ZC   DEC 22,2,6.56
ZL   DEC 22,1,0.77
ZM   DEC 22,2,407.65
ZS   JAN 23,1,14.54
ZT   DEC 22,1,102.38
ZW   DEC 22,-1,8.12
