Symbol,Quantity,AvgPrice
AMGN,33,284.9
AZO,4,2525.31
CGBH23,47,125.56
CGBZ22,-44,125.66
CGFH23,52,112.35
CGFZ22,-49,112.73
CGZH23,57,103.44
CGZZ22,-55,103.32
CTVA,120,65.68
GIS,183,82.7
HEG3,-1,0.9
IAU,1283,33.06
IGSB,2683,49.78
LLY,24,360.49
MCK,24,379.29
MRK,114,106.72
NOC,31,521.79
QQQ,3258,288.24
ROL,619,39.79
