Symbol,Quantity,AvgPrice
AMGN,64,287.5
AZO,7,2430.77
BMY,120,77.47
CAH,116,77.72
CGBZ22,2,124.8
CGFZ22,2,112.34
CGZZ22,1,103.31
COILF3,1,87.24
CTVA,183,65.6
GILD,97,83.32
HUM,32,530.36
HYG,2722,74.19
IAU,1174,33.3
IGSB,3749,49.69
IXC,2201,40.73
K,235,70.38
LLY,25,361.88
MRK,109,103.78
NGZ2,-1,6.33
NOC,19,518.98
ORLY,11,836.65
QQQ,4106,284.28
RBZ2,1,2.4
ROL,337,42.02
XLE,910,90.72
ZL   JAN 23,1,0.71
ZM   JAN 23,1,406.8
ZO   DEC 22,-1,3.95
ZT   DEC 22,1,102.26
