Symbol,Quantity,AvgPrice
AMGN,59,284.47
AZO,6,2568.2
CAH,248,79.05
CEG,134,96.83
CGBH23,2,126.12
CGFH23,2,112.58
CGZH23,2,103.49
CI,57,322.66
CTVA,222,66.1
GILD,210,85.98
GIS,138,82.98
HEG3,-1,0.9
HUM,29,542.26
HYG,3997,75.03
IAU,1042,33.24
IGSB,4117,49.84
IXC,2691,41.68
LLY,35,364.56
MCK,29,382.94
MRK,127,107.19
NOC,30,527.09
ORLY,24,853.62
QQQ,3350,287.24
ROL,307,39.96
XLE,1804,92.42
ZL   JAN 23,1,0.72
ZW   MAR 23,-1,8.14
