Symbol,Quantity,AvgPrice
CGBZ22,18,124.95
CGFZ22,20,112.55
CGZZ22,23,103.42
CTVA,-165,65.48
HYG,33242,74.45
IGSB,35001,49.76
IXC,-2465,41.73
MRK,-89,100.24
NOC,-32,500.87
QQQ 17MAR23 330 C,-520,4.2
XLE,-922,93.18
ZC   MAR 23,1,6.65
ZL   JAN 23,-1,0.72
ZO   DEC 22,1,3.98
ZT   DEC 22,8,102.43
