Symbol,Quantity,AvgPrice
AMGN,-70,266.59
AZO,-4,2469.21
BMY,-195,78.0
CAH,-160,75.0
CEG,-118,93.74
CGFZ22,-1,111.35
CI,-46,326.01
COILF3,-1,95.17
CTZ2,2,0.82
GIS,-165,79.21
HOZ2,-1,3.79
HSY,-48,234.24
HUM,-36,566.26
IAU,-1169,30.85
IXC,-3269,40.14
K,-193,70.99
KE   DEC 22,1,9.49
LLY,-50,356.48
MCK,-48,392.7
MOH,-35,349.41
MRK,-183,98.6
NOC,-30,528.76
QQQ,-2520,262.27
RBZ2,-1,2.66
XLE,-878,89.73
ZC   DEC 22,-2,6.81
ZM   DEC 22,-1,416.9
