Symbol,Quantity,AvgPrice
3750,4500,690.18
388,5000,406.2
CLSE,47000,30.65
CNQ,-24300,42.43
CNXT,-10000,52.41
DBMF,69000,29.87
EWY,-6600,152.21
HGER,67000,30.69
KMLM,97500,27.74
KORU,-1002,515.86
LIN,-2000,492.65
NBIS,-6500,158.51
QQQ,-5480,648.16
SOXS,7800,18.99
TQQQ,-37000,58.5
U96,71000,7.02
