Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
CMCSA,STK,41.87,12705,10398,-2307,-18.158,0.2,435368.01
COR,STK,201.3,2743,2163,-580,-21.145,0.2,435368.01
FTNT,STK,52.79,10691,8247,-2444,-22.86,0.2,435368.01
DLR,STK,136.9,3986,3180,-806,-20.221,0.2,435368.01
SGEN,STK,214.16,2537,2033,-504,-19.866,0.2,435368.01
CMG,STK,2206.67,246,197,-49,-19.919,0.2,435368.01
SMH,STK,161.39,3335,2698,-637,-19.1,0.2,435368.01
AAPL,STK,190.16,2839,2289,-550,-19.373,0.2,435368.01
MSFT,STK,383.8,1436,1134,-302,-21.031,0.2,435368.01
GOOGL,STK,137.74,3945,3161,-784,-19.873,0.2,435368.01
DAL,STK,36.28,15018,12000,-3018,-20.096,0.2,435368.01
LLY,STK,591.6,914,736,-178,-19.475,0.2,435368.01
CEG,STK,124.45,4440,3498,-942,-21.216,0.2,435368.01
GE,STK,118.96,4511,3660,-851,-18.865,0.2,435368.01
BRK B,STK,360.05,1492,1209,-283,-18.968,0.2,435368.01
ASML,STK,688.91,792,632,-160,-20.202,0.2,435368.01
KNSL,STK,356.31,1531,1222,-309,-20.183,0.2,435368.01
HD,STK,311.25,1754,1399,-355,-20.239,0.2,435368.01
JBL,STK,123,4131,3540,-591,-14.306,0.2,435368.01
IWM,STK,179.36,3031,2427,-604,-19.927,0.2,435368.01
DHI,STK,125.96,3380,3380,0,2.249,0.2,435368.01
MRK,STK,100.26,4245,4245,0,2.285,0.2,435368.01
UPRO,STK,48.6,112048,134373,22325,19.924,3,6530520.21
SPXL,STK,92.39,51871,63616,11745,22.643,2.7,5877468.19
600519,STK,248.040502793296,900,700,-200,-22,0.08,174147.21
700,STK,40.6161745827985,12900,10700,-2200,-16.907,0.2,435368.01
9988,STK,9.33247753530167,22000,18600,-3400,-15.182,0.08,174147.21
9888,STK,14.7625160462131,15600,11700,-3900,-24.378,0.08,174147.21
QQQ,STK,391.72,94150,105586,11436,12.147,19,41359961.36
URNM,STK,49.05,27349,22190,-5159,-18.864,0.5,1088420.04
CANE,STK,15.12,89715,71985,-17730,-19.763,0.5,1088420.04
GSG,STK,20.86,13967,11479,-2488,-17.813,0.11,239452.41
USL,STK,37.12,36758,29322,-7436,-20.23,0.5,1088420.04
BIL,STK,91.81,23569,18968,-4601,-19.521,0.8,1741472.06
JPST,STK,50.31,10761,8654,-2107,-19.58,0.2,435368.01
VCIT,STK,78.39,55147,62481,7334,13.299,2.25,4897890.16
CWB,STK,67.85,63585,72187,8602,13.528,2.25,4897890.16
TLT,STK,92.04,47306,53215,5909,12.491,2.25,4897890.16
TMF,STK,5.24,849176,934712,85536,10.073,2.25,4897890.16
MCD,STK,282.7,15256,17325,2069,13.562,2.25,4897890.16
KO,STK,58.7,73595,83439,9844,13.376,2.25,4897890.16
HUM,STK,510.45,8430,9595,1165,13.82,2.25,4897890.16
LQD,STK,106.32,40782,46067,5285,12.959,2.25,4897890.16
XBTF,STK,36.4,36000,29902,-6098,-16.939,0.5,1088420.04
COIN,STK,130.5,12200,8340,-3860,-31.639,0.5,1088420.04
GLD,STK,188.87,34566,57628,23062,66.719,5,10884200.36
,,,,,,,,
,,,,,,,3.27,122229569.94
