Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,568.16,639,451,-188,-29.421,0.412,256304.92
CEG,STK,117.07,3304,2189,-1115,-33.747,0.412,256304.92
GE,STK,109.03,3296,2351,-945,-28.671,0.412,256304.92
MCK,STK,452.76,823,566,-257,-31.227,0.412,256304.92
BRK B,STK,351.7,1095,729,-366,-33.425,0.412,256304.92
PANW,STK,244.3,1489,1049,-440,-29.55,0.412,256304.92
INTC,STK,38.03,7929,6740,-1189,-14.996,0.412,256304.92
CMCSA,STK,43.18,8614,5936,-2678,-31.089,0.412,256304.92
CME,STK,208.62,1734,1229,-505,-29.123,0.412,256304.92
VRTX,STK,376.2,1005,681,-324,-32.239,0.412,256304.92
COR,STK,195.17,1962,1313,-649,-33.078,0.412,256304.92
SMH,STK,149.6,2577,1713,-864,-33.527,0.412,256304.92
AAPL,STK,176.66,2136,1451,-685,-32.069,0.412,256304.92
FTNT,STK,50.75,6550,5050,-1500,-22.901,0.412,256304.92
DLR,STK,132.93,3154,1928,-1226,-38.871,0.412,256304.92
SGEN,STK,215,1708,1192,-516,-30.211,0.412,256304.92
CMG,STK,2042.4,204,125,-79,-38.725,0.412,256304.92
QQQ,STK,368.12,168508,109909,-58599,-34.775,65,40459562.54
URNM,STK,45.99,7198,4512,-2686,-37.316,0.333,207484.92
CANE,STK,15.36,19970,13508,-6462,-32.359,0.333,207484.92
GSG,STK,21.67,13967,9575,-4392,-31.446,0.333,207484.92
IWM,STK,174.61,0,1782,1782,Inf,0.5,311227.4
VCIT,STK,76.04,9938,12279,2341,23.556,1.5,933682.21
CWB,STK,66.47,11441,14047,2606,22.778,1.5,933682.21
TLT,STK,87.75,8639,10640,2001,23.162,1.5,933682.21
TMF,STK,4.61,166930,202534,35604,21.329,1.5,933682.21
IAU,STK,37.72,11153,8251,-2902,-26.02,0.5,311227.4
XBTF,STK,33.41,14761,0,-14761,-100,0,0
,,,,,,,,
,,,,,,,1.452,49796384.58
