Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,454.31,1198,1128,-70,-5.843,0.2,512260.44
CMCSA,STK,42.86,12705,11952,-753,-5.927,0.2,512260.44
CME,STK,215.56,2546,2376,-170,-6.677,0.2,512260.44
COR,STK,198.83,2743,2576,-167,-6.088,0.2,512260.44
FTNT,STK,52.58,10691,9742,-949,-8.877,0.2,512260.44
DLR,STK,136.21,3986,3761,-225,-5.645,0.2,512260.44
SGEN,STK,214.17,2537,2392,-145,-5.715,0.2,512260.44
CMG,STK,2197.64,246,233,-13,-5.285,0.2,512260.44
SMH,STK,162.47,3335,3153,-182,-5.457,0.2,512260.44
UPRO,STK,47.91,57339,53461,-3878,-6.763,1,2561302.18
SPXL,STK,91.09,21104,19683,-1421,-6.733,0.7,1792911.52
AAPL,STK,190.63,2839,2687,-152,-5.354,0.2,512260.44
MSFT,STK,375.17,1436,1365,-71,-4.944,0.2,512260.44
GOOGL,STK,137.19,3945,3734,-211,-5.349,0.2,512260.44
DAL,STK,36.05,15018,14210,-808,-5.38,0.2,512260.44
LLY,STK,593.91,914,863,-51,-5.58,0.2,512260.44
CEG,STK,122.51,4440,4181,-259,-5.833,0.2,512260.44
GE,STK,119.89,4511,4273,-238,-5.276,0.2,512260.44
BRK B,STK,361,1492,1419,-73,-4.893,0.2,512260.44
INTC,STK,43.63,12461,11741,-720,-5.778,0.2,512260.44
ASML,STK,680.92,792,752,-40,-5.051,0.2,512260.44
KNSL,STK,362.84,1531,1412,-119,-7.773,0.2,512260.44
HD,STK,305.34,1754,1678,-76,-4.333,0.2,512260.44
JBL,STK,130.97,4131,3911,-220,-5.326,0.2,512260.44
IWM,STK,177.71,3031,2883,-148,-4.883,0.2,512260.44
600519,STK,249.521008403361,900,800,-100,-8.778,0.08,204904.17
700,STK,41.617458279846,12900,12300,-600,-4.581,0.2,512260.44
9988,STK,9.86521181001284,22000,20700,-1300,-5.591,0.08,204904.17
9888,STK,14.403080872914,15600,14200,-1400,-8.808,0.08,204904.17
QQQ,STK,388.98,63389,72431,9042,14.264,11,28174323.94
URNM,STK,49.41,27349,25919,-1430,-5.229,0.5,1280651.09
CANE,STK,15.42,89715,83051,-6664,-7.428,0.5,1280651.09
GSG,STK,21.18,13967,13302,-665,-4.761,0.11,281743.24
USL,STK,37.72,36758,33952,-2806,-7.634,0.5,1280651.09
BIL,STK,91.73,23569,22338,-1231,-5.223,0.8,2049041.74
JPST,STK,50.22,10761,10200,-561,-5.213,0.2,512260.44
VCIT,STK,77.71,35456,41200,5744,16.2,1.25,3201627.72
CWB,STK,67.43,40656,47481,6825,16.787,1.25,3201627.72
TLT,STK,90.89,30257,35225,4968,16.419,1.25,3201627.72
TMF,STK,5.06,540946,632733,91787,16.968,1.25,3201627.72
MCD,STK,280.47,9873,11415,1542,15.618,1.25,3201627.72
KO,STK,58.15,47917,55058,7141,14.903,1.25,3201627.72
HUM,STK,507.07,5486,6314,828,15.093,1.25,3201627.72
LQD,STK,104.84,26217,30538,4321,16.482,1.25,3201627.72
XBTF,STK,35.49,19454,18042,-1412,-7.258,0.25,640325.54
COIN,STK,104.97,6900,6100,-800,-11.594,0.25,640325.54
,,,,,,,,
,,,,,,,2.163,79016172.24
