Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,612.16,639,0,-639,-100,0,0
CEG,STK,121.72,3304,0,-3304,-100,0,0
GE,STK,115.6,3296,0,-3296,-100,0,0
MCK,STK,470.64,823,0,-823,-100,0,0
BRK B,STK,350.3,1095,0,-1095,-100,0,0
INTC,STK,38.28,7929,0,-7929,-100,0,0
CMCSA,STK,41.65,8614,0,-8614,-100,0,0
CME,STK,217.08,1734,0,-1734,-100,0,0
VRTX,STK,378.92,1005,0,-1005,-100,0,0
COR,STK,198.81,1962,0,-1962,-100,0,0
SMH,STK,156.41,2577,0,-2577,-100,0,0
UPRO,STK,43.98,5666,0,-5666,-100,0,0
AAPL,STK,185,2136,0,-2136,-100,0,0
FTNT,STK,50.31,6550,4779,-1771,-27.038,0.35,240438.79
DLR,STK,127.65,3154,0,-3154,-100,0,0
SGEN,STK,213.2,1708,0,-1708,-100,0,0
CMG,STK,2150.33,204,0,-204,-100,0,0
600519,STK,241.634746922025,900,900,0,10.556,0.35,240438.79
700,STK,39.4878361075544,6800,6000,-800,-10.456,0.35,240438.79
9988,STK,10.1664532650448,22000,23600,1600,7.5,0.35,240438.79
QQQ,STK,377.59,168508,0,-168508,-100,0,0
URNM,STK,47.54,7198,4817,-2381,-33.079,0.333,228989.3
CANE,STK,15.29,19970,14976,-4994,-25.008,0.333,228989.3
GSG,STK,21.22,13967,10791,-3176,-22.739,0.333,228989.3
IWM,STK,169.19,3954,0,-3954,-100,0,0
VCIT,STK,76.07,15216,0,-15216,-100,0,0
CWB,STK,66.05,17447,0,-17447,-100,0,0
TLT,STK,87.63,13179,0,-13179,-100,0,0
TMF,STK,4.57,290737,0,-290737,-100,0,0
MCD,STK,269.12,3786,0,-3786,-100,0,0
KO,STK,56.97,17770,0,-17770,-100,0,0
,,,,,,,,
,,,,,,,0.046,1648723.06
