Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,591.89,639,410,-229,-35.837,0.35,242454.68
CEG,STK,120.63,3304,2010,-1294,-39.165,0.35,242454.68
GE,STK,113.09,3296,2144,-1152,-34.951,0.35,242454.68
MCK,STK,461.86,823,525,-298,-36.209,0.35,242454.68
BRK B,STK,348.18,1095,696,-399,-36.438,0.35,242454.68
INTC,STK,37.86,7929,6404,-1525,-19.233,0.35,242454.68
CMCSA,STK,40.88,8614,5931,-2683,-31.147,0.35,242454.68
CME,STK,216.38,1734,1121,-613,-35.352,0.35,242454.68
VRTX,STK,368.57,1005,658,-347,-34.527,0.35,242454.68
COR,STK,196.31,1962,1235,-727,-37.054,0.35,242454.68
SMH,STK,151.24,2577,1603,-974,-37.796,0.35,242454.68
UPRO,STK,42.23,5666,5666,0,1.324,0.35,242454.68
AAPL,STK,182.3,2136,1330,-806,-37.734,0.35,242454.68
FTNT,STK,49.67,6550,4881,-1669,-25.481,0.35,242454.68
DLR,STK,127.61,3154,1900,-1254,-39.759,0.35,242454.68
SGEN,STK,212.94,1708,1139,-569,-33.314,0.35,242454.68
CMG,STK,2095.11,204,116,-88,-43.137,0.35,242454.68
600519,STK,243.2657534,900,900,0,10.778,0.35,242454.68
700,STK,38.71959027,6100,6100,0,2.656,0.35,242454.68
9988,STK,10.19206146,22000,23700,1700,8.132,0.35,242454.68
QQQ,STK,369.95,168508,121712,-46796,-27.771,65,45027297.02
URNM,STK,45.13,7198,5117,-2081,-28.911,0.333,230909.19
CANE,STK,15.36,19970,15033,-4937,-24.722,0.333,230909.19
GSG,STK,20.67,13967,11171,-2796,-20.019,0.333,230909.19
IWM,STK,167.85,3954,4127,173,4.375,1,692727.65
VCIT,STK,75.77,15216,15216,0,0.145,1.667,1154546.1
CWB,STK,65.64,17447,17447,0,0.814,1.667,1154546.1
TLT,STK,87.72,13179,13179,0,-0.129,1.667,1154546.1
TMF,STK,4.59,290737,301842,11105,3.82,2,1385455.29
MCD,STK,266.91,3786,3786,0,2.826,1.5,1039091.47
KO,STK,56.84,17770,17770,0,2.876,1.5,1039091.47
,,,,,,,,
,,,,,,,1.689,58189122.37
