Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,596,639,456,-183,-28.638,0.435,271884.53
CEG,STK,121.78,3304,2233,-1071,-32.415,0.435,271884.53
GE,STK,115.27,3296,2359,-937,-28.428,0.435,271884.53
MCK,STK,469.29,823,579,-244,-29.648,0.435,271884.53
BRK B,STK,350.51,1095,776,-319,-29.132,0.435,271884.53
INTC,STK,38.82,7929,7004,-925,-11.666,0.435,271884.53
CMCSA,STK,41.75,8614,6512,-2102,-24.402,0.435,271884.53
CME,STK,216.8,1734,1254,-480,-27.682,0.435,271884.53
VRTX,STK,373.65,1005,728,-277,-27.562,0.435,271884.53
COR,STK,197.4,1962,1377,-585,-29.817,0.435,271884.53
SMH,STK,157.2,2577,1730,-847,-32.868,0.435,271884.53
UPRO,STK,43.78,5666,6210,544,9.601,0.435,271884.53
SPXL,STK,83.71,0,3248,3248,Inf,0.435,271884.53
AAPL,STK,186.26,2136,1460,-676,-31.648,0.435,271884.53
FTNT,STK,50.5,6550,5384,-1166,-17.802,0.435,271884.53
DLR,STK,128.75,3154,2112,-1042,-33.037,0.435,271884.53
SGEN,STK,213.72,1708,1272,-436,-25.527,0.435,271884.53
CMG,STK,2119.99,204,128,-76,-37.255,0.435,271884.53
ASML,STK,661.28,0,411,411,Inf,0.435,271884.53
KNSL,STK,357.39,0,761,761,Inf,0.435,271884.53
600519,STK,241.515731874145,900,1100,200,25.111,0.435,271884.53
700,STK,39.4110115236876,6100,6800,700,13.098,0.435,271884.53
9988,STK,10.2048655569782,22000,26600,4600,21.105,0.435,271884.53
QQQ,STK,378.06,168508,107514,-60994,-36.197,65,40646738.44
URNM,STK,46,7198,4531,-2667,-37.052,0.333,208444.79
CANE,STK,15.14,19970,13768,-6202,-31.057,0.333,208444.79
GSG,STK,20.87,13967,9988,-3979,-28.489,0.333,208444.79
IWM,STK,168.62,3954,3709,-245,-6.196,1,625334.44
VCIT,STK,76.02,15216,13710,-1506,-9.897,1.667,1042224.08
CWB,STK,65.89,17447,15818,-1629,-9.337,1.667,1042224.08
TLT,STK,87.51,13179,11910,-1269,-9.629,1.667,1042224.08
TMF,STK,4.56,290737,274269,-16468,-5.664,2,1250668.88
MCD,STK,267.5,3786,3507,-279,-7.369,1.5,938001.66
KO,STK,56.71,17770,16540,-1230,-6.922,1.5,938001.66
XBTF,STK,36.02,0,8680,8680,Inf,0.5,312667.22
COIN,STK,92.92,0,3365,3365,Inf,0.5,312667.22
,,,,,,,,
,,,,,,,1.53,55029430.32
