Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,450.78,823,1198,375,45.565,0.2,540195.9
CMCSA,STK,42.52,8614,12705,4091,47.492,0.2,540195.9
CME,STK,212.19,1734,2546,812,46.828,0.2,540195.9
COR,STK,196.91,1962,2743,781,39.806,0.2,540195.9
FTNT,STK,50.53,6550,10691,4141,63.221,0.2,540195.9
DLR,STK,135.51,3154,3986,832,26.379,0.2,540195.9
SGEN,STK,212.91,1708,2537,829,48.536,0.2,540195.9
CMG,STK,2200,204,246,42,20.588,0.2,540195.9
SMH,STK,161.99,0,3335,3335,Inf,0.2,540195.9
UPRO,STK,47.35,0,11409,11409,Inf,0.2,540195.9
SPXL,STK,90,0,6002,6002,Inf,0.2,540195.9
AAPL,STK,190.29,0,2839,2839,Inf,0.2,540195.9
MSFT,STK,376.17,0,1436,1436,Inf,0.2,540195.9
GOOGL,STK,136.93,0,3945,3945,Inf,0.2,540195.9
DAL,STK,35.97,0,15018,15018,Inf,0.2,540195.9
LLY,STK,591,0,914,914,Inf,0.2,540195.9
CEG,STK,121.67,0,4440,4440,Inf,0.2,540195.9
GE,STK,119.75,0,4511,4511,Inf,0.2,540195.9
BRK B,STK,361.99,0,1492,1492,Inf,0.2,540195.9
INTC,STK,43.35,0,12461,12461,Inf,0.2,540195.9
ASML,STK,682.03,0,792,792,Inf,0.2,540195.9
KNSL,STK,352.94,0,1531,1531,Inf,0.2,540195.9
HD,STK,307.95,0,1754,1754,Inf,0.2,540195.9
JBL,STK,130.78,0,4131,4131,Inf,0.2,540195.9
IWM,STK,178.21,0,3031,3031,Inf,0.2,540195.9
600519,STK,242.32275862069,900,2700,1800,209.667,0.25,675244.88
700,STK,40.4102564102564,11300,16700,5400,47.876,0.25,675244.88
9988,STK,9.40384615384615,22000,71800,49800,226.386,0.25,675244.88
9888,STK,13.2564102564103,15600,50937,35337,226.519,0.25,675244.88
QQQ,STK,385.78,0,35007,35007,Inf,5,13504897.5
URNM,STK,48.68,7198,9247,2049,28.466,0.167,450163.34
CANE,STK,15.1,19970,29812,9842,49.284,0.167,450163.34
GSG,STK,20.42,13967,22045,8078,57.836,0.167,450163.34
BIL,STK,91.68,208287,23569,-184718,-88.684,0.8,2160783.6
JPST,STK,50.2,71789,10761,-61028,-85.01,0.2,540195.9
VCIT,STK,77.5,15216,17426,2210,14.524,0.5,1350489.75
CWB,STK,67.06,17447,20139,2692,15.43,0.5,1350489.75
TLT,STK,89.98,4042,15009,10967,271.326,0.5,1350489.75
TMF,STK,4.92,75206,274490,199284,264.984,0.5,1350489.75
MCD,STK,276.4,3786,4886,1100,29.054,0.5,1350489.75
KO,STK,57.25,16204,23589,7385,45.575,0.5,1350489.75
HUM,STK,512.91,0,2633,2633,Inf,0.5,1350489.75
LQD,STK,104.09,0,12974,12974,Inf,0.5,1350489.75
XBTF,STK,34.71,0,19454,19454,Inf,0.25,675244.88
COIN,STK,97.86,0,6900,6900,Inf,0.25,675244.88
,,,,,,,,
,,,,,,,1.275,45916651.8
