Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MCK,STK,365,1308,1380,72,5.505,0.333,503759.29
ED,STK,99.1,4753,5083,330,6.943,0.333,503759.29
SRE,STK,166.37,2878,3028,150,5.212,0.333,503759.29
BMY,STK,75.57,6308,6666,358,5.675,0.333,503759.29
LMT,STK,432,1094,1166,72,6.581,0.333,503759.29
NOC,STK,479.56,994,1050,56,5.634,0.333,503759.29
HSY,STK,225.67,2078,2232,154,7.411,0.333,503759.29
AMGN,STK,248.4,1867,0,-1867,-100,0,0
MRK,STK,90.76,5276,5550,274,5.193,0.333,503759.29
HUM,STK,496.88,968,1014,46,4.752,0.333,503754.3
DLTR,STK,166.5,2792,0,-2792,-100,0,0
K,STK,75.25,6231,6694,463,7.431,0.333,503754.3
ADM,STK,86.44,5620,5828,208,3.701,0.333,503754.3
CTVA,STK,61.76,7850,8157,307,3.911,0.333,503754.3
SO,STK,78.06,6010,6453,443,7.371,0.333,503754.3
AEP,STK,103.97,0,4845,4845,Inf,0.333,503754.3
CNC,STK,96.64,0,5213,5213,Inf,0.333,503754.3
QQQ,STK,329.6,129733,137556,7823,6.03,30,45338340.42
XLE,STK,76.19,44337,49589,5252,11.846,2.5,3778195.03
XLU,STK,76.56,46679,49349,2670,5.72,2.5,3778195.03
SHYD,STK,22.97,197564,135242,-62322,-31.545,2.056,3106515.98
FMB,STK,51.7,87900,60087,-27813,-31.642,2.056,3106515.98
FPE,STK,18.26,249589,170127,-79462,-31.837,2.056,3106515.98
HYG,STK,78.94,58027,39353,-18674,-32.182,2.056,3106515.98
ZB,FUT,141000,32,22,-10,-31.25,2.056,3106515.98
UB,FUT,154343.77,30,0,-30,-100,0,0
CGB,FUT,100346.8,45,31,-14,-31.111,2.056,3106515.98
GBL,FUT,159244.54,28,20,-8,-28.571,2.056,3106515.98
GBX,FUT,184873.84,25,17,-8,-32,2.056,3106515.98
OAT,FUT,148031.71,31,21,-10,-32.258,2.056,3106515.98
BTP,FUT,130472.77,35,24,-11,-31.429,2.056,3106515.98
IGLB,STK,55.74,82681,55732,-26949,-32.594,2.056,3106515.98
IGIB,STK,52.63,0,59026,59026,Inf,2.056,3106515.98
IAU,STK,33.75,41468,44779,3311,7.984,1,1511278.01
NG,FUT,86470,9,9,0,0,0.5,755639.01
PA,FUT,217050,3,3,0,0,0.5,755639.01
HE,FUT,40000,19,19,0,0,0.5,755639.01
LE,FUT,57850,13,13,0,0,0.5,755639.01
ZM,FUT,40850,19,18,-1,-5.263,0.5,755639.01
GF,FUT,91662,8,8,0,0,0.5,755639.01
PB,FUT,54155.07,14,14,0,0,0.5,755639.01
KC,FUT,84075,9,9,0,0,0.5,755639.01
PL,FUT,46690,0,16,16,Inf,0.5,755639.01
ZSLME,FUT,91518.75,0,8,8,Inf,0.5,755639.01
ZS,FUT,70537.55,11,0,-11,-100,0,0
,,,,,,,,
,,,,,,,2.501,106796944.77
