Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,44.8,10695,10695,0,2.048,0.333,488939.85
MCK,STK,337.81,1442,1442,0,0.347,0.333,488939.85
ED,STK,97.43,4682,5018,336,7.176,0.333,488939.85
SRE,STK,161.44,2810,3029,219,7.794,0.333,488939.85
BMY,STK,72.12,6462,6780,318,4.921,0.333,488939.85
AEP,STK,99.9,4642,4894,252,5.429,0.333,488939.85
LMT,STK,428.13,1099,1142,43,3.913,0.333,488939.85
NOC,STK,478.04,964,1023,59,6.12,0.333,488939.85
HSY,STK,225.24,2068,2171,103,4.981,0.333,488939.85
AMGN,STK,246.98,1908,1980,72,3.774,0.333,488939.85
MRK,STK,87.19,5376,5608,232,4.315,0.333,488939.85
HUM,STK,479.93,971,1019,48,4.943,0.333,488935
DLTR,STK,162.1,2824,3016,192,6.799,0.333,488935
K,STK,73.97,6245,6610,365,5.845,0.333,488935
ADM,STK,82.02,5577,5961,384,6.885,0.333,488935
QQQ,STK,323.78,131901,135909,4008,3.039,30,44004590.49
XLE,STK,71.71,18929,20455,1526,8.062,1,1466819.68
IXC,STK,33.73,40777,43487,2710,6.646,1,1466819.68
SHYD,STK,23.18,290954,300578,9624,3.308,4.75,6967393.49
FMB,STK,51.97,129425,134066,4641,3.586,4.75,6967393.49
FPE,STK,18.31,368680,380524,11844,3.213,4.75,6967393.49
TN,FUT,130562.5,52,52,0,1.923,4.75,6967393.49
ZB,FUT,143312.51,47,49,2,4.255,4.75,6967393.49
CGB,FUT,100514.01,67,67,0,2.985,4.75,6967393.49
GBM,FUT,130591.67,52,52,0,1.923,4.75,6967393.49
GBL,FUT,161183.1,42,42,0,2.381,4.75,6967393.49
GBX,FUT,190444.49,35,37,2,5.714,4.75,6967393.49
OAT,FUT,149724.11,44,47,3,6.818,4.75,6967393.49
BTP,FUT,131839.88,50,53,3,6,4.75,6967393.49
IGLB,STK,56.06,119740,124285,4545,3.796,4.75,6967393.49
IAU,STK,33.89,40629,43282,2653,6.53,1,1466819.68
GOIL,FUT,95634.14,7,8,1,14.286,0.5,733409.84
COIL,FUT,93760,7,8,1,14.286,0.5,733409.84
HO,FUT,135445.8,5,5,0,0,0.5,733409.84
NG,FUT,80340,8,9,1,12.5,0.5,733409.84
PA,FUT,,0,,,,0,0
HE,FUT,39200,18,19,1,5.556,0.5,733409.84
LE,FUT,57470,12,13,1,8.333,0.5,733409.84
ZS,FUT,70321.7,10,10,0,0,0.5,733409.84
ZM,FUT,41620,18,18,0,0,0.5,733409.84
GF,FUT,91237.5,8,8,0,0,0.5,733409.84
,,,,,,,,
,,,,,,,3.447,145948538.32
