Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,561.65,2334,2057,-277,-11.868,0.35,1155290.99
HCA,STK,248.9,5983,4642,-1341,-22.414,0.35,1155290.99
OKE,STK,,0,,,,0,0
COF,STK,157.98,8406,7313,-1093,-13.003,0.35,1155290.99
NWSA,STK,24.32,27073,23752,-3321,-12.267,0.175,577645.5
TXT,STK,67.07,19786,17225,-2561,-12.943,0.35,1155290.99
GS,STK,364.76,3668,3167,-501,-13.659,0.35,1155290.99
WFC,STK,45.3,30434,25503,-4931,-16.202,0.35,1155290.99
IPG,STK,31.27,42304,36946,-5358,-12.665,0.35,1155290.99
IRM,STK,43.79,30287,26383,-3904,-12.89,0.35,1155290.99
NUE,STK,93.16,14475,12401,-2074,-14.328,0.35,1155290.99
EXR,STK,170.65,7627,6770,-857,-11.236,0.35,1155290.99
JCI,STK,69.74,18869,16566,-2303,-12.205,0.35,1155290.99
WAT,STK,372.12,3538,3105,-433,-12.239,0.35,1155290.99
LB,STK,74.46,9146,7758,-1388,-15.176,0.175,577645.5
IT,STK,255.68,5176,4519,-657,-12.693,0.35,1155290.99
TGT,STK,255,5222,4531,-691,-13.232,0.35,1155290.99
QQQ,STK,359.19,258793,225146,-33647,-13.002,24.5,80870369.34
IJS,STK,99.08,18256,16029,-2227,-12.199,0.481,1588172.91
EWT,STK,63.69,27976,24936,-3040,-10.866,0.481,1588172.91
XLE,STK,48.28,38026,32895,-5131,-13.493,0.481,1588172.91
PBW,STK,82.31,22600,19295,-3305,-14.624,0.481,1588172.91
2823,STK,2.48,727000,640392,-86608,-11.913,0.481,1588172.91
2800,STK,3.57,501000,444866,-56134,-11.204,0.481,1588172.91
EZU,STK,48.37,75636,65668,-9968,-13.179,0.962,3176345.83
EXXX,STK,42.82,39144,33807,-5337,-13.634,0.439,1447635.73
EWC,STK,36.07,50078,44030,-6048,-12.077,0.481,1588172.91
KSA,STK,38.49,46166,41262,-4904,-10.623,0.481,1588162.02
FLRN,STK,30.64,733726,646377,-87349,-11.905,6,19804988.41
STIP,STK,106.31,211192,186295,-24897,-11.789,6,19804988.41
CYBA,STK,5.59,2021706,1771466,-250240,-12.378,3,9902494.2
ZT,FUT,220554.69,102,90,-12,-11.765,6,19804988.41
Z3N,FUT,232059.4,97,85,-12,-12.371,6,19804988.41
3KTB,FUT,95743.73,233,207,-26,-11.159,6,19804988.41
GBX,FUT,250607.4,45,40,-5,-11.111,3,9902494.2
IAU,STK,34.34,108985,96122,-12863,-11.803,1,3300831.4
HG,FUT,106670.42,12,10,-2,-16.667,0.333,1100277.02
ZS,FUT,69225,9,8,-1,-11.111,0.167,550138.68
PA,FUT,266262,5,4,-1,-20,0.333,1100277.02
SCI,FUT,21671.76,29,25,-4,-13.793,0.167,550138.68
ZC,FUT,28462.51,45,39,-6,-13.333,0.333,1100277.02
RB,FUT,89094.57,14,12,-2,-14.286,0.333,1100277.02
AH,FUT,61244.25,20,18,-2,-10,0.333,1100277.02
HO,FUT,85486.79,14,13,-1,-7.143,0.333,1100277.02
HE,FUT,39050.67,15,14,-1,-6.667,0.167,550138.68
ZL,FUT,37920,32,29,-3,-9.375,0.333,1100277.02
KC,FUT,62795.52,21,18,-3,-14.286,0.333,1100277.02
CL,FUT,67960,18,16,-2,-11.111,0.333,1100277.02
PB,FUT,58372.91,11,9,-2,-18.182,0.167,550138.68
CT,FUT,44220,14,12,-2,-14.286,0.167,550138.68
ZO,FUT,22762.48,29,24,-5,-17.241,0.167,550138.68
,,,,,,,,
,,,,,,,3.921,250863175.26
