Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,564.88,3010,3070,60,1.993,0.385,1734133.07
HCA,STK,211.83,8261,8186,-75,-0.908,0.385,1734133.07
IVZ,STK,26.95,64331,64346,15,0.023,0.385,1734133.07
OKE,STK,56.93,30216,30461,245,0.811,0.385,1734133.07
COF,STK,157.15,11132,11035,-97,-0.871,0.385,1734133.07
NWSA,STK,26.14,66045,66340,295,0.447,0.385,1734133.07
TXT,STK,69.05,25319,25114,-205,-0.81,0.385,1734133.07
GS,STK,374.99,4576,4624,48,1.049,0.385,1734133.07
WFC,STK,45.39,38338,38205,-133,-0.347,0.385,1734133.07
IPG,STK,33.15,53466,52312,-1154,-2.158,0.385,1734133.07
IRM,STK,42.62,40332,40688,356,0.883,0.385,1734133.07
NUE,STK,96.65,17986,17942,-44,-0.245,0.385,1734133.07
EXR,STK,164.91,10314,10516,202,1.959,0.385,1734133.07
JCI,STK,69.01,25365,25129,-236,-0.93,0.385,1734133.07
WAT,STK,351.18,4901,4938,37,0.755,0.385,1734133.07
QQQ,STK,355.34,247759,250984,3225,1.302,19.8,89184612.13
IJS,STK,106.29,28874,28843,-31,-0.107,0.681,3065737.71
EWT,STK,63.85,94330,96029,1699,1.801,1.361,6131475.87
XLE,STK,54.82,56062,55924,-138,-0.246,0.681,3065737.71
PBW,STK,92.23,31937,33240,1303,4.08,0.681,3065737.71
2823,STK,2.51,1175300,1221409,46109,3.923,0.681,3065737.71
2800,STK,3.7,807000,828578,21578,2.674,0.681,3065737.71
EZU,STK,49.49,123296,123893,597,0.484,1.361,6131475.87
EXXX,STK,43.99,63309,63356,47,0.074,0.619,2787034.44
EWC,STK,37.63,80817,81471,654,0.809,0.681,3065737.71
FLRN,STK,30.64,858688,882038,23350,2.719,6,27025640.04
CYBA,STK,5.52,2375343,2447975,72632,3.058,3,13512820.02
ZT,FUT,220289.07,120,123,3,2.5,6,27025640.04
Z3N,FUT,231254.68,114,117,3,2.632,6,27025640.04
3KTB,FUT,96816.19,270,279,9,3.333,6,27025640.04
HG,FUT,106771.06,17,18,1,5.882,0.417,1876780.71
ZS,FUT,70325,13,13,0,0,0.208,938390.13
PA,FUT,281166.86,7,7,0,0,0.417,1876780.71
SCI,FUT,21220.96,45,44,-1,-2.222,0.208,938390.13
ZC,FUT,29687.5,62,63,1,1.613,0.417,1876780.71
RB,FUT,94483.2,20,20,0,0,0.417,1876780.71
AH,FUT,63160.03,30,30,0,0,0.417,1876780.71
SNLME,FUT,163853.83,6,6,0,0,0.208,938390.13
HO,FUT,90392.38,21,21,0,0,0.417,1876780.71
HE,FUT,40050,22,23,1,4.545,0.208,938390.13
ZL,FUT,37362,49,50,1,2.041,0.417,1876780.71
KC,FUT,58368.74,31,32,1,3.226,0.417,1876780.71
CL,FUT,74150,25,25,0,0,0.417,1876780.71
PB,FUT,57213.53,17,16,-1,-5.882,0.208,938390.13
CT,FUT,43304.18,22,22,0,0,0.208,938390.13
,,,,,,,,
,,,,,,,4.55,292777767.97
