Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,554.32,1944,1284,-660,-33.951,0.35,711941.82
HCA,STK,247.69,4469,2874,-1595,-35.69,0.35,711941.82
COF,STK,162.54,7006,4380,-2626,-37.482,0.35,711941.82
NWSA,STK,24.72,22319,14400,-7919,-35.481,0.175,355970.91
GS,STK,374.84,2967,1899,-1068,-35.996,0.35,711941.82
WFC,STK,45.2,25129,15751,-9378,-37.319,0.35,711941.82
IPG,STK,35.34,31463,20145,-11318,-35.972,0.35,711941.82
IRM,STK,43.93,25557,16206,-9351,-36.589,0.35,711941.82
NUE,STK,98.38,11764,7237,-4527,-38.482,0.35,711941.82
EXR,STK,171.8,6474,4144,-2330,-35.99,0.35,711941.82
JCI,STK,70.77,15647,10060,-5587,-35.707,0.35,711941.82
WAT,STK,378.52,2885,1881,-1004,-34.801,0.35,711941.82
LB,STK,77.53,7127,4591,-2536,-35.583,0.175,355970.91
IT,STK,264.74,4258,2689,-1569,-36.848,0.35,711941.82
TGT,STK,258.36,4254,2756,-1498,-35.214,0.35,711941.82
EXPD,STK,126.35,8513,5635,-2878,-33.807,0.35,711941.82
QQQ,STK,365.31,219576,141779,-77797,-35.431,25.462,51793333.31
XLE,STK,49.52,31570,19764,-11806,-37.396,0.481,978702.96
PBW,STK,78.99,18711,12390,-6321,-33.782,0.481,978702.96
2823,STK,2.25,698800,434979,-263821,-37.753,0.481,978702.96
2800,STK,3.33,465000,293905,-171095,-36.795,0.481,978702.96
EZU,STK,49.56,61623,39496,-22127,-35.907,0.962,1957405.92
EXXX,STK,44.24,31797,20165,-11632,-36.582,0.439,892097.68
EWC,STK,36.8,41307,26595,-14712,-35.616,0.481,978702.96
KSA,STK,39.46,39490,24802,-14688,-37.194,0.481,978702.96
FLRN,STK,30.64,620459,398326,-222133,-35.801,6,12204716.91
STIP,STK,106.93,178154,114137,-64017,-35.934,6,12204716.91
CYBA,STK,5.56,1701544,1097546,-603998,-35.497,3,6102358.46
ZT,FUT,220585.94,86,55,-31,-36.047,6,12204716.91
Z3N,FUT,232080.96,82,53,-29,-35.366,6,12204716.91
3KTB,FUT,95453.92,198,128,-70,-35.354,6,12204716.91
GBX,FUT,253132.97,38,24,-14,-36.842,3,6102358.46
IAU,STK,34.29,92087,59321,-32766,-35.582,1,2034119.49
HG,FUT,113530,9,6,-3,-33.333,0.333,678039.76
ZS,FUT,67812.5,8,5,-3,-37.5,0.167,339019.98
PA,FUT,261713,4,3,-1,-25,0.333,678039.76
SCI,FUT,19553.79,28,17,-11,-39.286,0.167,339019.98
ZC,FUT,27275,39,25,-14,-35.897,0.333,678039.76
RB,FUT,96476,11,7,-4,-36.364,0.333,678039.76
AH,FUT,62730.76,17,11,-6,-35.294,0.333,678039.76
HO,FUT,90728.42,12,7,-5,-41.667,0.333,678039.76
HE,FUT,36990,28,18,-10,-35.714,0.333,678039.76
ZL,FUT,37698,28,18,-10,-35.714,0.333,678039.76
KC,FUT,74012.14,7,5,-2,-28.571,0.167,339019.98
CL,FUT,72370,15,9,-6,-40,0.333,678039.76
PB,FUT,58795.67,9,6,-3,-33.333,0.167,339019.98
CT,FUT,45355.67,12,7,-5,-41.667,0.167,339019.98
ZO,FUT,23175,23,15,-8,-34.783,0.167,339019.98
,,,,,,,,
,,,,,,,4.238,154593080.65
