Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,551.64,3116,2630,-486,-15.597,0.33,1451017.61
HCA,STK,216.92,8261,6689,-1572,-19.029,0.33,1451017.61
OKE,STK,54.59,31132,26580,-4552,-14.622,0.33,1451017.61
COF,STK,151.8,11132,9559,-1573,-14.13,0.33,1451017.61
NWSA,STK,25.35,34198,28620,-5578,-16.311,0.165,725508.8
TXT,STK,66.77,26132,21732,-4400,-16.838,0.33,1451017.61
GS,STK,361.89,4756,4010,-746,-15.685,0.33,1451017.61
WFC,STK,42.35,40436,34263,-6173,-15.266,0.33,1451017.61
IPG,STK,32.36,53466,44840,-8626,-16.134,0.33,1451017.61
IRM,STK,42.76,40332,33934,-6398,-15.863,0.33,1451017.61
NUE,STK,95.5,19005,15194,-3811,-20.053,0.33,1451017.61
EXR,STK,171.5,10314,8461,-1853,-17.966,0.33,1451017.61
JCI,STK,69.53,25365,20869,-4496,-17.725,0.33,1451017.61
WAT,STK,365.4,4901,3971,-930,-18.976,0.33,1451017.61
LB,STK,71,23784,20437,-3347,-14.072,0.33,1451017.61
IT,STK,257.03,3471,2823,-648,-18.669,0.165,725508.8
QQQ,STK,356.34,270956,285040,14084,5.198,23.1,101571232.46
IJS,STK,102.03,23510,19550,-3960,-16.844,0.454,1994706.87
EWT,STK,64.39,75093,61957,-13136,-17.493,0.907,3989413.74
XLE,STK,50.84,45465,39235,-6230,-13.703,0.454,1994706.87
PBW,STK,87.5,26911,22797,-4114,-15.287,0.454,1994706.87
2823,STK,2.48,952300,804317,-147983,-15.54,0.454,1994706.87
2800,STK,3.57,661000,558741,-102259,-15.47,0.454,1994706.87
EZU,STK,48.61,98203,82070,-16133,-16.428,0.907,3989413.74
EXXX,STK,42.71,50497,42571,-7926,-15.696,0.414,1818195.41
EWC,STK,36.76,64776,54263,-10513,-16.23,0.454,1994706.87
FLRN,STK,30.65,895244,860755,-34489,-3.852,6,26382138.3
STIP,STK,105.82,129615,124656,-4959,-3.826,3,13191069.15
CYBA,STK,5.54,2474041,2381059,-92982,-3.758,3,13191069.15
ZT,FUT,220539.06,124,120,-4,-3.226,6,26382138.3
Z3N,FUT,231942.63,118,114,-4,-3.39,6,26382138.3
3KTB,FUT,96301.25,283,274,-9,-3.18,6,26382138.3
IAU,STK,34.56,0,127229,127229,Inf,1,4397023.05
HG,FUT,106061.39,18,14,-4,-22.222,0.333,1465674.2
ZS,FUT,66300,14,11,-3,-21.429,0.167,732837.32
PA,FUT,282227.14,7,5,-2,-28.571,0.333,1465674.2
SCI,FUT,21520.36,45,34,-11,-24.444,0.167,732837.32
ZC,FUT,26737.5,70,55,-15,-21.429,0.333,1465674.2
RB,FUT,91656.6,20,16,-4,-20,0.333,1465674.2
AH,FUT,61195.53,30,24,-6,-20,0.333,1465674.2
SNLME,FUT,160173,6,5,-1,-16.667,0.167,732837.32
HO,FUT,87120.62,21,17,-4,-19.048,0.333,1465674.2
HE,FUT,40310,23,18,-5,-21.739,0.167,732837.32
ZL,FUT,35310,53,42,-11,-20.755,0.333,1465674.2
KC,FUT,56070.44,34,26,-8,-23.529,0.333,1465674.2
CL,FUT,70960,26,21,-5,-19.231,0.333,1465674.2
PB,FUT,56839.81,16,13,-3,-18.75,0.167,732837.32
CT,FUT,43526.05,22,17,-5,-22.727,0.167,732837.32
,,,,,,,,
,,,,,,,4.76,298997566.98
