Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,561.76,2433,2334,-99,-4.069,0.35,1311413.54
HCA,STK,219.2,6455,5983,-472,-7.312,0.35,1311413.54
OKE,STK,52.1,25728,0,-25728,-100,0,0
COF,STK,156,8889,8406,-483,-5.434,0.35,1311413.54
NWSA,STK,24.22,28239,27073,-1166,-4.129,0.175,655706.77
TXT,STK,66.28,21200,19786,-1414,-6.67,0.35,1311413.54
GS,STK,357.55,3771,3668,-103,-2.731,0.35,1311413.54
WFC,STK,43.09,31658,30434,-1224,-3.866,0.35,1311413.54
IPG,STK,31,43458,42304,-1154,-2.655,0.35,1311413.54
IRM,STK,43.3,31930,30287,-1643,-5.146,0.35,1311413.54
NUE,STK,90.6,14850,14475,-375,-2.525,0.35,1311413.54
EXR,STK,171.94,8192,7627,-565,-6.897,0.35,1311413.54
JCI,STK,69.5,20214,18869,-1345,-6.654,0.35,1311413.54
WAT,STK,370.69,3799,3538,-261,-6.87,0.35,1311413.54
LB,STK,71.69,9363,9146,-217,-2.318,0.175,655706.77
IT,STK,253.36,5551,5176,-375,-6.756,0.35,1311413.54
TGT,STK,251.15,0,5222,5222,Inf,0.35,1311413.54
QQQ,STK,354.72,271947,258793,-13154,-4.837,24.5,91798948.08
IJS,STK,98.75,19210,18256,-954,-4.966,0.481,1802793.83
EWT,STK,64.44,59907,27976,-31931,-53.301,0.481,1802793.83
XLE,STK,47.41,38543,38026,-517,-1.341,0.481,1802793.83
PBW,STK,79.77,23499,22600,-899,-3.826,0.481,1802793.83
2823,STK,2.48,770300,726933,-43367,-5.63,0.481,1802793.83
2800,STK,3.6,528500,500776,-27724,-5.246,0.481,1802793.83
EZU,STK,47.67,78790,75636,-3154,-4.003,0.962,3605587.66
EXXX,STK,41.98,41069,39144,-1925,-4.687,0.439,1643264.87
EWC,STK,36,52573,50078,-2495,-4.746,0.481,1802793.83
KSA,STK,39.05,0,46166,46166,Inf,0.481,1802781.46
FLRN,STK,30.64,837580,733726,-103854,-12.399,6,22481375.04
STIP,STK,106.45,241390,211192,-30198,-12.51,6,22481375.04
CYBA,STK,5.56,2300342,2021706,-278636,-12.113,3,11240687.52
ZT,FUT,220476.56,116,102,-14,-12.069,6,22481375.04
Z3N,FUT,231823.44,111,97,-14,-12.613,6,22481375.04
3KTB,FUT,96517.36,265,233,-32,-12.075,6,22481375.04
GBX,FUT,249130.658,0,45,45,Inf,3,11240687.52
IAU,STK,34.38,122985,108985,-14000,-11.384,1,3746895.84
HG,FUT,106187.46,13,12,-1,-7.692,0.333,1248965.16
ZS,FUT,70137.5,10,9,-1,-10,0.167,624482.76
PA,FUT,262809.8,5,5,0,0,0.333,1248965.16
SCI,FUT,21915.34,32,28,-4,-12.5,0.167,624482.76
ZC,FUT,28025,51,45,-6,-11.765,0.333,1248965.16
RB,FUT,91434,15,14,-1,-6.667,0.333,1248965.16
AH,FUT,61408.36,22,20,-2,-9.091,0.333,1248965.16
HO,FUT,86431.81,16,14,-2,-12.5,0.333,1248965.16
HE,FUT,42200,17,15,-2,-11.765,0.167,624482.76
ZL,FUT,39072,37,32,-5,-13.514,0.333,1248965.16
KC,FUT,59421.04,24,21,-3,-12.5,0.333,1248965.16
CL,FUT,69240,20,18,-2,-10,0.333,1248965.16
PB,FUT,57095.17,12,11,-1,-8.333,0.167,624482.76
CT,FUT,44452.81,16,14,-2,-12.5,0.167,624482.76
ZO,FUT,21487.5,32,29,-3,-9.375,0.167,624482.76
,,,,,,,,
,,,,,,,4.56,284764071.06
