Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,564.96,1944,1970,26,1.337,0.35,1113248.76
HCA,STK,245.76,4469,4530,61,1.365,0.35,1113248.76
COF,STK,162.34,7006,6858,-148,-2.112,0.35,1113248.76
NWSA,STK,24.8,22319,22445,126,0.565,0.175,556624.38
TXT,STK,,0,,,,0,0
GS,STK,375.9,2967,2962,-5,-0.169,0.35,1113248.76
WFC,STK,44.51,25129,25011,-118,-0.47,0.35,1113248.76
IPG,STK,35.63,31463,31245,-218,-0.693,0.35,1113248.76
IRM,STK,43.61,25557,25527,-30,-0.117,0.35,1113248.76
NUE,STK,97.3,11764,11441,-323,-2.746,0.35,1113248.76
EXR,STK,170.76,6474,6519,45,0.695,0.35,1113248.76
JCI,STK,70.64,15647,15759,112,0.716,0.35,1113248.76
WAT,STK,382.31,2885,2912,27,0.936,0.35,1113248.76
LB,STK,77.46,7127,7186,59,0.828,0.175,556624.38
IT,STK,263.2,4258,4230,-28,-0.658,0.35,1113248.76
TGT,STK,260.86,4254,4268,14,0.329,0.35,1113248.76
EXPD,STK,128.47,8513,8665,152,1.786,0.35,1113248.76
QQQ,STK,368.15,219576,219987,411,0.187,25.462,80988168.73
IJS,STK,,0,,,,0,0
EWT,STK,,0,,,,0,0
XLE,STK,49.41,31570,30973,-597,-1.891,0.481,1530377.67
PBW,STK,81.1,18711,18870,159,0.85,0.481,1530377.67
2823,STK,2.19,657600,698803,41203,6.266,0.481,1530377.67
2800,STK,3.29,443500,465160,21660,4.884,0.481,1530377.67
EZU,STK,49.38,61623,61984,361,0.586,0.962,3060755.33
EXXX,STK,43.77,31797,31870,73,0.23,0.439,1394954.77
EWC,STK,36.92,41307,41451,144,0.349,0.481,1530377.67
KSA,STK,39.23,39490,39010,-480,-1.215,0.481,1530377.67
FLRN,STK,30.64,620459,622855,2396,0.386,6,19084264.51
STIP,STK,106.95,178154,178441,287,0.161,6,19084264.51
CYBA,STK,5.55,1701544,1719303,17759,1.044,3,9542132.25
ZT,FUT,220585.94,86,87,1,1.163,6,19084264.51
Z3N,FUT,232091.02,82,82,0,0,6,19084264.51
3KTB,FUT,96330.08,198,198,0,0,6,19084264.51
GBX,FUT,252093.13,38,38,0,0,3,9542132.25
IAU,STK,34.21,92087,92976,889,0.965,1,3180710.75
HG,FUT,114082.22,9,9,0,0,0.333,1060236.81
ZS,FUT,68650,8,8,0,0,0.167,530118.56
PA,FUT,264031,4,4,0,0,0.333,1060236.81
SCI,FUT,19264.32,25,28,3,12,0.167,530118.56
ZC,FUT,27662.49,39,38,-1,-2.564,0.333,1060236.81
RB,FUT,96041.36,11,11,0,0,0.333,1060236.81
AH,FUT,62385.35,17,17,0,0,0.333,1060236.81
HO,FUT,90606.58,12,12,0,0,0.333,1060236.81
HE,FUT,37260,29,28,-1,-3.448,0.333,1060236.81
ZL,FUT,38472,28,28,0,0,0.333,1060236.81
KC,FUT,77454.71,7,7,0,0,0.167,530118.56
CL,FUT,71910,15,15,0,0,0.333,1060236.81
PB,FUT,59191.22,9,9,0,0,0.167,530118.56
CT,FUT,44988.67,12,12,0,0,0.167,530118.56
ZO,FUT,23150,23,23,0,0,0.167,530118.56
,,,,,,,,
,,,,,,,4.238,241734016.7
