Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,593.66,2291,2256,-35,-1.528,0.33,1339366.83
HCA,STK,220.34,6023,6079,56,0.93,0.33,1339366.83
OKE,STK,56.92,22916,23531,615,2.684,0.33,1339366.83
COF,STK,164.85,8207,8125,-82,-0.999,0.33,1339366.83
NWSA,STK,25.83,25817,25927,110,0.426,0.165,669683.42
TXT,STK,67.92,19464,19720,256,1.315,0.33,1339366.83
GS,STK,380.5,3581,3520,-61,-1.703,0.33,1339366.83
WFC,STK,44.1,30243,30371,128,0.423,0.33,1339366.83
IPG,STK,33,39833,40587,754,1.893,0.33,1339366.83
IRM,STK,44.5,30126,30098,-28,-0.093,0.33,1339366.83
NUE,STK,97.76,13561,13701,140,1.032,0.33,1339366.83
EXR,STK,174.68,7608,7668,60,0.789,0.33,1339366.83
JCI,STK,70.81,18808,18915,107,0.569,0.33,1339366.83
WAT,STK,369.67,3567,3623,56,1.57,0.33,1339366.83
LB,STK,76.57,17697,8746,-8951,-50.579,0.165,669683.42
IT,STK,256.64,2565,5219,2654,103.47,0.33,1339366.83
QQQ,STK,363.53,255049,257904,2855,1.119,23.1,93755678.26
IJS,STK,104.34,17478,17646,168,0.961,0.454,1841221.09
EWT,STK,64.68,56203,56933,730,1.299,0.907,3682442.18
XLE,STK,52.8,34748,34872,124,0.357,0.454,1841221.09
PBW,STK,89.11,20662,20662,0,0,0.454,1841221.09
2823,STK,2.5,727500,736488,8988,1.235,0.454,1841221.09
2800,STK,3.66,502000,503066,1066,0.212,0.454,1841221.09
EZU,STK,49.64,73367,74183,816,1.112,0.907,3682442.18
EXXX,STK,43.43,38265,38644,379,0.99,0.414,1678291.58
EWC,STK,37.25,48616,49429,813,1.672,0.454,1841221.09
FLRN,STK,30.64,782175,794782,12607,1.612,6,24352124.22
STIP,STK,106.06,113031,114804,1773,1.569,3,12176062.11
CYBA,STK,5.58,2154499,2182090,27591,1.281,3,12176062.11
ZT,FUT,220414.06,109,110,1,0.917,6,24352124.22
Z3N,FUT,231698.44,103,105,2,1.942,6,24352124.22
3KTB,FUT,96209.84,249,253,4,1.606,6,24352124.22
IAU,STK,34.43,116414,117882,1468,1.261,1,4058687.37
HG,FUT,107189.5,12,13,1,8.333,0.333,1352895.65
ZS,FUT,67587.5,10,10,0,0,0.167,676448.03
PA,FUT,283708.4,5,5,0,0,0.333,1352895.65
SCI,FUT,21750.61,31,31,0,0,0.167,676448.03
ZC,FUT,26562.51,51,51,0,0,0.333,1352895.65
RB,FUT,95184.57,14,14,0,0,0.333,1352895.65
AH,FUT,62321.41,22,22,0,0,0.333,1352895.65
SNLME,FUT,161087,5,4,-1,-20,0.167,676448.03
HO,FUT,90869.2,15,15,0,0,0.333,1352895.65
HE,FUT,41740,16,16,0,0,0.167,676448.03
ZL,FUT,38400,36,35,-1,-2.778,0.333,1352895.65
KC,FUT,57624.46,24,23,-1,-4.167,0.333,1352895.65
CL,FUT,73810,18,18,0,0,0.333,1352895.65
PB,FUT,57690.64,11,12,1,9.091,0.167,676448.03
CT,FUT,43981.67,15,15,0,0,0.167,676448.03
,,,,,,,,
,,,,,,,4.159,275990740.7
