Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,580.73,2433,2407,-26,-1.069,0.33,1397705.62
HCA,STK,220.29,6455,6345,-110,-1.704,0.33,1397705.62
OKE,STK,54.78,25728,25515,-213,-0.828,0.33,1397705.62
COF,STK,160.35,8889,8717,-172,-1.935,0.33,1397705.62
NWSA,STK,24.91,28239,28055,-184,-0.652,0.165,698852.81
TXT,STK,67.41,21200,20734,-466,-2.198,0.33,1397705.62
GS,STK,374.25,3771,3735,-36,-0.955,0.33,1397705.62
WFC,STK,45.2,31658,30923,-735,-2.322,0.33,1397705.62
IPG,STK,32.06,43458,43597,139,0.32,0.33,1397705.62
IRM,STK,44.05,31930,31730,-200,-0.626,0.33,1397705.62
NUE,STK,95.42,14850,14648,-202,-1.36,0.33,1397705.62
EXR,STK,172.73,8192,8092,-100,-1.221,0.33,1397705.62
JCI,STK,70.4,20214,19854,-360,-1.781,0.33,1397705.62
WAT,STK,372.26,3799,3755,-44,-1.158,0.33,1397705.62
LB,STK,74.21,9363,9417,54,0.577,0.165,698852.81
IT,STK,253.98,5551,5503,-48,-0.865,0.33,1397705.62
QQQ,STK,361.1,271947,270948,-999,-0.367,23.1,97839393.15
IJS,STK,100.62,19210,19096,-114,-0.593,0.454,1921419.13
EWT,STK,64.66,59907,59431,-476,-0.795,0.907,3842838.27
XLE,STK,50.33,38543,38176,-367,-0.952,0.454,1921419.13
PBW,STK,82.63,23499,23253,-246,-1.047,0.454,1921419.13
2823,STK,2.48,770300,774766,4466,0.58,0.454,1921419.13
2800,STK,3.68,528500,522125,-6375,-1.206,0.454,1921419.13
EZU,STK,48.97,78790,78473,-317,-0.402,0.907,3842838.27
EXXX,STK,42.98,41069,40749,-320,-0.779,0.414,1751392.9
EWC,STK,36.75,52573,52284,-289,-0.55,0.454,1921419.13
FLRN,STK,30.64,837580,829400,-8180,-0.977,6,25412829.39
STIP,STK,106.45,241390,238730,-2660,-1.102,6,25412829.39
CYBA,STK,5.58,2300342,2277135,-23207,-1.009,3,12706414.7
ZT,FUT,220406.25,116,115,-1,-0.862,6,25412829.39
Z3N,FUT,231543.75,111,110,-1,-0.901,6,25412829.39
3KTB,FUT,96941.8,265,262,-3,-1.132,6,25412829.39
IAU,STK,34.59,122985,122448,-537,-0.437,1,4235471.57
HG,FUT,107759.46,13,13,0,0,0.333,1411823.71
ZS,FUT,69487.5,10,10,0,0,0.167,705912.07
PA,FUT,269508.2,5,5,0,0,0.333,1411823.71
SCI,FUT,21975.94,33,32,-1,-3.03,0.167,705912.07
ZC,FUT,27937.51,51,51,0,0,0.333,1411823.71
RB,FUT,93709.07,15,15,0,0,0.333,1411823.71
AH,FUT,62892.48,23,22,-1,-4.348,0.333,1411823.71
SNLME,FUT,,0,,,,0,0
HO,FUT,88809,16,16,0,0,0.333,1411823.71
HE,FUT,41790,17,17,0,0,0.167,705912.07
ZL,FUT,38772,37,36,-1,-2.703,0.333,1411823.71
KC,FUT,60056.25,24,24,0,0,0.333,1411823.71
CL,FUT,71470,20,20,0,0,0.333,1411823.71
PB,FUT,58230.58,12,12,0,0,0.167,705912.07
CT,FUT,44680.75,16,16,0,0,0.167,705912.07
ZO,FUT,21787.5,34,32,-2,-5.882,0.167,705912.07
,,,,,,,,
,,,,,,,4.615,300718480.7
