Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,575.24,2630,2291,-339,-12.89,0.33,1317691.68
HCA,STK,218.79,6689,6023,-666,-9.957,0.33,1317691.68
OKE,STK,57.5,26580,22916,-3664,-13.785,0.33,1317691.68
COF,STK,160.55,9559,8207,-1352,-14.144,0.33,1317691.68
NWSA,STK,25.52,29510,25817,-3693,-12.514,0.165,658845.84
TXT,STK,67.7,21732,19464,-2268,-10.436,0.33,1317691.68
GS,STK,368,4010,3581,-429,-10.698,0.33,1317691.68
WFC,STK,43.57,34263,30243,-4020,-11.733,0.33,1317691.68
IPG,STK,33.08,44840,39833,-5007,-11.166,0.33,1317691.68
IRM,STK,43.74,33934,30126,-3808,-11.222,0.33,1317691.68
NUE,STK,97.17,15194,13561,-1633,-10.748,0.33,1317691.68
EXR,STK,173.19,8461,7608,-853,-10.082,0.33,1317691.68
JCI,STK,70.06,20869,18808,-2061,-9.876,0.33,1317691.68
WAT,STK,369.4,3971,3567,-404,-10.174,0.33,1317691.68
LB,STK,74.46,20437,17697,-2740,-13.407,0.33,1317691.68
IT,STK,256.87,2823,2565,-258,-9.139,0.165,658845.84
QQQ,STK,361.65,285040,255049,-29991,-10.522,23.1,92238417.83
IJS,STK,103.64,19550,17478,-2072,-10.598,0.454,1811424.37
EWT,STK,64.46,61957,56203,-5754,-9.287,0.907,3622848.74
XLE,STK,52.13,39235,34748,-4487,-11.436,0.454,1811424.37
PBW,STK,87.67,22797,20662,-2135,-9.365,0.454,1811424.37
2823,STK,2.49,804400,727480,-76920,-9.562,0.454,1811424.37
2800,STK,3.61,559000,501780,-57220,-10.236,0.454,1811424.37
EZU,STK,49.38,82070,73367,-8703,-10.604,0.907,3622848.74
EXXX,STK,43.15,42571,38265,-4306,-10.115,0.414,1651131.57
EWC,STK,37.26,54263,48616,-5647,-10.407,0.454,1811424.37
FLRN,STK,30.63,895244,782175,-113069,-12.63,6,23958030.6
STIP,STK,105.98,129615,113031,-16584,-12.795,3,11979015.3
CYBA,STK,5.56,2474041,2154499,-319542,-12.916,3,11979015.3
ZT,FUT,220515.63,124,109,-15,-12.097,6,23958030.6
Z3N,FUT,231840.62,118,103,-15,-12.712,6,23958030.6
3KTB,FUT,96155.8,283,249,-34,-12.014,6,23958030.6
IAU,STK,34.3,127229,116414,-10815,-8.5,1,3993005.1
HG,FUT,107656,14,12,-2,-14.286,0.333,1331001.57
ZS,FUT,66612.55,11,10,-1,-9.091,0.167,665500.98
PA,FUT,280127.6,5,5,0,0,0.333,1331001.57
SCI,FUT,21660.5,34,31,-3,-8.824,0.167,665500.98
ZC,FUT,26137.49,57,51,-6,-10.526,0.333,1331001.57
RB,FUT,94420.19,16,14,-2,-12.5,0.333,1331001.57
AH,FUT,61833.67,24,22,-2,-8.333,0.333,1331001.57
SNLME,FUT,160363.6,5,4,-1,-20,0.167,665500.98
HO,FUT,89216.38,16,15,-1,-6.25,0.333,1331001.57
HE,FUT,40760,18,16,-2,-11.111,0.167,665500.98
ZL,FUT,36870,42,36,-6,-14.286,0.333,1331001.57
KC,FUT,56437.5,26,24,-2,-7.692,0.333,1331001.57
CL,FUT,72715,20,18,-2,-10,0.333,1331001.57
PB,FUT,57967.85,13,11,-2,-15.385,0.167,665500.98
CT,FUT,43751.24,17,15,-2,-11.765,0.167,665500.98
,,,,,,,,
,,,,,,,4.159,271524346.41
