Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,544.87,2630,2686,56,2.129,0.33,1463682.76
HCA,STK,214.05,6689,6838,149,2.228,0.33,1463682.76
OKE,STK,55.38,26580,26430,-150,-0.564,0.33,1463682.76
COF,STK,154,9559,9504,-55,-0.575,0.33,1463682.76
NWSA,STK,24.8,28620,29510,890,3.11,0.165,731841.38
TXT,STK,66.33,21732,22067,335,1.542,0.33,1463682.76
GS,STK,364.14,4010,4020,10,0.249,0.33,1463682.76
WFC,STK,42.8,34263,34198,-65,-0.19,0.33,1463682.76
IPG,STK,31.93,44840,45840,1000,2.23,0.33,1463682.76
IRM,STK,42.62,33934,34343,409,1.205,0.33,1463682.76
NUE,STK,93.7,15194,15621,427,2.81,0.33,1463682.76
EXR,STK,169.52,8461,8634,173,2.045,0.33,1463682.76
JCI,STK,68.91,20869,21240,371,1.778,0.33,1463682.76
WAT,STK,365.68,3971,4003,32,0.806,0.33,1463682.76
LB,STK,71.38,20437,20506,69,0.338,0.33,1463682.76
IT,STK,254.23,2823,2879,56,1.984,0.165,731841.38
QQQ,STK,358.19,285040,286043,1003,0.352,23.1,102457793.13
IJS,STK,100.76,19550,19969,419,2.143,0.454,2012117.59
EWT,STK,63.6,61957,63274,1317,2.126,0.907,4024235.18
XLE,STK,52.3,39235,38473,-762,-1.942,0.454,2012117.59
PBW,STK,86.66,22797,23219,422,1.851,0.454,2012117.59
2823,STK,2.46,804400,817934,13534,1.682,0.454,2012117.59
2800,STK,3.59,559000,560478,1478,0.264,0.454,2012117.59
EZU,STK,48.88,82070,82329,259,0.316,0.907,4024235.18
EXXX,STK,42.95,42571,42702,131,0.308,0.414,1834065.46
EWC,STK,36.68,54263,54856,593,1.093,0.454,2012117.59
FLRN,STK,30.63,895244,868835,-26409,-2.95,6,26612413.8
STIP,STK,105.85,129615,125708,-3907,-3.014,3,13306206.9
CYBA,STK,5.54,2474041,2401842,-72199,-2.918,3,13306206.9
ZT,FUT,220523.44,124,121,-3,-2.419,6,26612413.8
Z3N,FUT,231893.55,118,115,-3,-2.542,6,26612413.8
3KTB,FUT,96038.87,283,277,-6,-2.12,6,26612413.8
IAU,STK,34.35,127229,129124,1895,1.489,1,4435402.3
HG,FUT,108898.93,14,14,0,0,0.333,1478467.29
ZS,FUT,66175,11,11,0,0,0.167,739233.86
PA,FUT,281251.6,5,5,0,0,0.333,1478467.29
SCI,FUT,21438.85,34,34,0,0,0.167,739233.86
ZC,FUT,26100,55,57,2,3.636,0.333,1478467.29
RB,FUT,94726.81,16,16,0,0,0.333,1478467.29
AH,FUT,62178.54,24,24,0,0,0.333,1478467.29
SNLME,FUT,161400,5,5,0,0,0.167,739233.86
HO,FUT,89718.24,17,16,-1,-5.882,0.333,1478467.29
HE,FUT,40300,18,18,0,0,0.167,739233.86
ZL,FUT,35946,42,41,-1,-2.381,0.333,1478467.29
KC,FUT,56687.92,26,26,0,0,0.333,1478467.29
CL,FUT,73090,21,20,-1,-4.762,0.333,1478467.29
PB,FUT,58617.69,13,13,0,0,0.167,739233.86
CT,FUT,43668.41,17,17,0,0,0.167,739233.86
,,,,,,,,
,,,,,,,4.76,301607355.96
