Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXR,STK,198,4250,3860,-390,-9.176,0.298,764272.53
MAA,STK,211.5,3972,3614,-358,-9.013,0.298,764272.53
PLD,STK,148.43,5598,5149,-449,-8.021,0.298,764272.53
DRE,STK,55.95,14826,13660,-1166,-7.865,0.298,764272.53
PSA,STK,359.09,2274,2128,-146,-6.42,0.298,764272.53
PG,STK,157.17,5433,4863,-570,-10.491,0.298,764272.53
EXC,STK,42.04,9838,9090,-748,-7.603,0.149,382136.27
PEP,STK,168.37,4947,4539,-408,-8.247,0.298,764272.53
SBNY,STK,343.96,1292,1111,-181,-14.009,0.149,382136.27
MCK,STK,273.53,3106,2794,-312,-10.045,0.298,764272.53
FITB,STK,49.12,17549,15559,-1990,-11.34,0.298,764272.53
CHD,STK,98.71,4296,3871,-425,-9.893,0.149,382136.27
HSY,STK,203.42,2120,1879,-241,-11.368,0.149,382136.27
CVS,STK,105.32,8284,7257,-1027,-12.397,0.298,764272.53
ABBV,STK,142.71,5894,5355,-539,-9.145,0.298,764272.53
CB,STK,208.6,4013,3664,-349,-8.697,0.298,764272.53
ADM,STK,76.44,11008,9998,-1010,-9.175,0.298,764272.53
QQQ,STK,355.98,214008,196073,-17935,-8.381,27.169,69797983.89
XLE,STK,68.25,30430,27166,-3264,-10.726,0.722,1854073.78
PBW,STK,57.3,12256,10786,-1470,-11.994,0.241,618024.68
EXXX,STK,49.12,14008,12582,-1426,-10.18,0.241,618024.68
2823,STK,2.27,612300,544500,-67800,-11.071,0.481,1236049.1
2800,STK,3.2,435000,386500,-48500,-11.203,0.481,1236049.1
IJS,STK,100.36,6789,6158,-631,-9.294,0.241,618024.68
KSA,STK,44.82,31115,27578,-3537,-11.368,0.481,1236049.1
FM,STK,34.19,39526,36152,-3374,-8.536,0.481,1236049.1
STIP,STK,103.82,83645,74234,-9411,-11.251,3,7706949.91
LTPZ,STK,80.47,26106,23944,-2162,-8.282,0.75,1926737.48
ZN,FUT,125984.38,34,31,-3,-8.824,1.5,3853474.95
ZB,FUT,152062.5,28,25,-3,-10.714,1.5,3853474.95
ZT,FUT,215046.88,40,36,-4,-10,3,7706949.91
Z3N,FUT,223046.87,39,35,-4,-10.256,3,7706949.91
CYBA,STK,5.85,1449082,1317427,-131655,-9.085,3,7706949.91
CNYB,STK,5.65,996669,909375,-87294,-8.759,2,5137966.61
GBX,FUT,223402.3,10,9,-1,-10,0.75,1926737.48
HYD,STK,59.55,70086,64710,-5376,-7.671,1.5,3853474.95
IAU,STK,34.72,83238,73991,-9247,-11.109,1,2568983.3
RB,FUT,112354.18,22,22,0,0,0.952,2446650.89
AH,FUT,79995.6,30,31,1,3.333,0.952,2446650.89
HO,FUT,119313.62,21,21,0,0,0.952,2446650.89
COIL,FUT,91950,27,27,0,0,0.952,2446650.89
GOIL,FUT,81800,30,30,0,0,0.952,2446650.89
ZO,FUT,37687.5,64,64,0,1.562,0.952,2446650.89
KC,FUT,95625,26,26,0,0,0.952,2446650.89
SB,FUT,20446.08,-59,-59,0,1.695,-0.476,1223325.44
PB,FUT,57081.91,-22,-21,1,-4.545,-0.476,1223325.44
SI,FUT,114725,-11,-11,0,0,-0.476,1223325.44
DA,FUT,44300,-28,-28,0,0,-0.476,1223325.44
GF,FUT,83437.53,-15,-15,0,0,-0.476,1223325.44
ZSLME,FUT,92262.46,-13,-13,0,0,-0.476,1223325.44
TSR20,FUT,8970.83,-134,-134,0,1.493,-0.476,1223325.44
,,,,,,,,
,,,,,,,3.209,169552899.75
