Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXR,STK,188.73,3649,3393,-256,-7.016,0.298,640294.91
MAA,STK,205.09,3286,3122,-164,-4.991,0.298,640294.91
PSA,STK,346.06,1994,1850,-144,-7.222,0.298,640294.91
PG,STK,160.3,4471,3994,-477,-10.669,0.298,640294.91
EXC,STK,41.75,16799,15336,-1463,-8.709,0.298,640294.91
PEP,STK,167.01,4104,3834,-270,-6.579,0.298,640294.91
SBNY,STK,338.59,1029,946,-83,-8.066,0.149,320147.45
MCK,STK,273.35,2520,2342,-178,-7.063,0.298,640294.91
FITB,STK,48.19,14144,13287,-857,-6.059,0.298,640294.91
HSY,STK,202.03,1728,1585,-143,-8.275,0.149,320147.45
CVS,STK,102.3,6820,6259,-561,-8.226,0.298,640294.91
ABBV,STK,144.97,4706,4417,-289,-6.141,0.298,640294.91
CB,STK,203.63,3376,3144,-232,-6.872,0.298,640294.91
ADM,STK,76.65,8961,8353,-608,-6.785,0.298,640294.91
KEY,STK,25.73,26166,24885,-1281,-4.896,0.298,640294.91
BK,STK,57.5,11097,11097,0,0.351,0.298,640294.91
QQQ,STK,347.84,169600,162421,-7179,-4.233,26.25,56496609.34
XLE,STK,67.72,50195,47275,-2920,-5.817,1.487,3201474.53
EXXX,STK,47.1,15169,14216,-953,-6.283,0.311,669589.42
2823,STK,2.29,643200,584800,-58400,-9.081,0.622,1339178.84
2800,STK,3.13,456000,428000,-28000,-6.173,0.622,1339178.84
KSA,STK,45.73,31939,29284,-2655,-8.313,0.622,1339178.84
FM,STK,34.48,41888,38839,-3049,-7.279,0.622,1339178.84
STIP,STK,104.63,65870,61710,-4160,-6.315,3,6456755.35
LTPZ,STK,80.33,22150,20094,-2056,-9.282,0.75,1614188.84
ZN,FUT,126375,28,26,-2,-7.143,1.5,3228377.68
ZB,FUT,152062.52,23,21,-2,-8.696,1.5,3228377.68
ZT,FUT,215460.94,33,30,-3,-9.091,3,6456755.35
Z3N,FUT,223625,31,29,-2,-6.452,3,6456755.35
CYBA,STK,5.88,1175858,1098088,-77770,-6.614,3,6456755.35
CNYB,STK,5.69,810220,756503,-53717,-6.63,2,4304503.57
GBX,FUT,221333.38,8,7,-1,-12.5,0.75,1614188.84
IAU,STK,35.91,64992,59935,-5057,-7.781,1,2152251.78
RB,FUT,115043.95,19,18,-1,-5.263,0.952,2049763.71
AH,FUT,81687.52,27,25,-2,-7.407,0.952,2049763.71
HO,FUT,112547.42,19,18,-1,-5.263,0.952,2049763.71
COIL,FUT,88730,25,23,-2,-8,0.952,2049763.71
GOIL,FUT,79375,28,26,-2,-7.143,0.952,2049763.71
ZO,FUT,35350,62,58,-4,-6.452,0.952,2049763.71
KC,FUT,92437.5,24,22,-2,-8.333,0.952,2049763.71
SB,FUT,19902.4,-57,-51,6,-10.526,-0.476,1024881.85
PB,FUT,59192,-19,-17,2,-10.526,-0.476,1024881.85
DA,FUT,44713,-25,-23,2,-8,-0.476,1024881.85
GF,FUT,83087.46,-13,-12,1,-7.692,-0.476,1024881.85
TSR20,FUT,9020,-126,-114,12,-9.524,-0.476,1024881.85
HG,FUT,113425,-10,-9,1,-10,-0.476,1024881.85
SI,FUT,118700,-9,-9,0,0,-0.476,1024881.85
,,,,,,,,
,,,,,,,2.728,138820241
