Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXR,STK,192.18,3512,3649,137,3.901,0.298,701210.16
MAA,STK,208.35,3286,3286,0,2.435,0.298,701210.16
PSA,STK,351.59,1918,1994,76,3.962,0.298,701210.16
PG,STK,156.82,4242,4471,229,5.398,0.298,701210.16
EXC,STK,41.74,16165,16799,634,3.922,0.298,701210.16
PEP,STK,165.96,4104,4104,0,2.948,0.298,701210.16
SBNY,STK,342.24,1029,1029,0,-0.486,0.149,350605.08
MCK,STK,273.9,2520,2520,0,1.587,0.298,701210.16
FITB,STK,49.38,14144,14144,0,0.396,0.298,701210.16
HSY,STK,202.88,1677,1728,51,3.041,0.149,350605.08
CVS,STK,102.82,6449,6820,371,5.753,0.298,701210.16
ABBV,STK,144.76,4706,4706,0,2.932,0.298,701210.16
CB,STK,203.65,3376,3376,0,1.985,0.298,701210.16
ADM,STK,76.8,8961,8961,0,1.886,0.298,701210.16
KEY,STK,26.53,26166,26166,0,1.013,0.298,701210.16
BK,STK,62.23,11097,11097,0,1.541,0.298,701210.16
QQQ,STK,355.83,169600,169600,0,2.523,26.25,61871484.76
XLE,STK,68.6,50195,50195,0,1.821,1.487,3506050.8
EXXX,STK,48.34,14672,15169,497,3.387,0.311,733291.65
2823,STK,2.28,616600,643200,26600,4.32,0.622,1466583.29
2800,STK,3.18,456000,456000,0,1.138,0.622,1466583.29
KSA,STK,45.51,31939,31939,0,0.899,0.622,1466583.29
FM,STK,34.4,41888,41888,0,1.779,0.622,1466583.29
STIP,STK,104.27,65870,65870,0,2.953,3,7071026.83
LTPZ,STK,79.81,21318,22150,832,3.903,0.75,1767756.71
ZN,FUT,125781.26,27,28,1,3.704,1.5,3535513.41
ZB,FUT,150875,23,23,0,0,1.5,3535513.41
ZT,FUT,215164.06,32,33,1,3.125,3,7071026.83
Z3N,FUT,223132.81,31,32,1,3.226,3,7071026.83
CYBA,STK,5.86,1175858,1175858,0,2.62,3,7071026.83
CNYB,STK,5.66,810220,810220,0,2.795,2,4714017.89
GBX,FUT,218563,8,8,0,0,0.75,1767756.71
HYD,STK,59.48,28971,0,-28971,-100,0,0
IAU,STK,35.26,64992,64992,0,2.854,1,2357008.94
RB,FUT,119023.78,18,19,1,5.556,0.952,2244770.53
AH,FUT,81325,27,28,1,3.704,0.952,2244770.53
HO,FUT,116898.16,19,19,0,0,0.952,2244770.53
COIL,FUT,92163.71,24,24,0,0,0.952,2244770.53
GOIL,FUT,82975,26,27,1,3.846,0.952,2244770.53
ZO,FUT,36212.49,59,62,3,5.085,0.952,2244770.53
KC,FUT,95400,23,24,1,4.348,0.952,2244770.53
SB,FUT,19700.8,-55,-57,-2,3.636,-0.476,1122385.27
PB,FUT,58512.47,-19,-19,0,0,-0.476,1122385.27
DA,FUT,45485.12,-24,-25,-1,4.167,-0.476,1122385.27
GF,FUT,84323,-13,-13,0,0,-0.476,1122385.27
TSR20,FUT,8973.23,-122,-122,0,2.459,-0.476,1122385.27
HG,FUT,114137.5,-10,-10,0,0,-0.476,1122385.27
SI,FUT,117450,-9,-10,-1,11.111,-0.476,1122385.27
,,,,,,,,
,,,,,,,2.887,152027077.76
