Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,55.68,9531,9250,-281,-2.948,0.385,515050.03
PWR,STK,83.12,6299,6196,-103,-1.635,0.385,515050.03
DE,STK,349.83,1525,1472,-53,-3.475,0.385,515050.03
SIVB,STK,507.88,1026,1014,-12,-1.17,0.385,515050.03
DFS,STK,98.02,5403,5255,-148,-2.739,0.385,515050.03
TT,STK,160.42,3360,3211,-149,-4.435,0.385,515050.03
AES,STK,25.99,19917,19817,-100,-0.502,0.385,515050.03
HCA,STK,183.71,2923,2804,-119,-4.071,0.385,515050.03
MHK,STK,186.11,2934,2767,-167,-5.692,0.385,515050.03
IVZ,STK,23.76,22103,21677,-426,-1.927,0.385,515050.03
DISCA,STK,64.25,8139,8016,-123,-1.511,0.385,515050.03
RF,STK,20.91,25441,24632,-809,-3.18,0.385,515050.03
TPR,STK,41.91,12643,12289,-354,-2.8,0.385,515050.03
FCX,STK,34,15933,15149,-784,-4.921,0.385,515050.03
VIAC,STK,74.24,7219,6938,-281,-3.893,0.385,515050.03
QQQ,STK,303.52,98502,92732,-5770,-5.858,21.038,28146117.57
ARKK,STK,112.5,28763,29434,671,2.333,2.475,3311310.42
2823,STK,2.49,1260100,1329844,69744,5.535,2.475,3311310.42
XACTOMXS3,STK,30.686,0,53955,53955,Inf,1.238,1655655.21
IAU,STK,16.14,331209,248680,-82529,-24.917,3,4013687.55
IGIB,STK,59.48,134812,134959,147,0.109,6,8027375.09
TN,FUT,145588.29,55,46,-9,-16.364,5,6689479.24
ZB,FUT,156589.06,51,51,0,0,6,8027375.09
ZF,FUT,123739.17,65,65,0,0,6,8027375.09
ZN,FUT,131909.9,61,61,0,0,6,8027375.09
ZT,FUT,220778.11,36,36,0,0,6,8027375.09
CGB,FUT,109700.86,37,0,-37,-100,0,0
BTS,FUT,134371.12,60,60,0,0,6,8027375.09
BTP,FUT,176311.09,45,46,1,2.222,6,8027375.09
Z3N,FUT,231987.51,35,35,0,0,6,8027375.09
3KTB,FUT,97766.27,41,82,41,100,6,8027375.09
KE,FUT,31504.73,11,14,3,27.273,0.333,445965.24
HG,FUT,100976,3,4,1,33.333,0.333,445965.24
TSR20,FUT,8770.34,38,51,13,34.211,0.333,445965.24
ZS,FUT,72161.8,5,6,1,20,0.333,445965.24
PA,FUT,232134,1,2,1,100,0.333,445965.24
SCI,FUT,17292.16,19,26,7,36.842,0.333,445965.24
ZC,FUT,27462.5,12,16,4,33.333,0.333,445965.24
RB,FUT,86402.5,4,5,1,25,0.333,445965.24
AH,FUT,53879,6,8,2,33.333,0.333,445965.24
NI,FUT,97426.33,3,5,2,66.667,0.333,445965.24
HO,FUT,80829,4,6,2,50,0.333,445965.24
HE,FUT,34929.9,10,13,3,30,0.333,445965.24
VIX,FUT,27850,0,48,48,Inf,1,1337895.85
,,,,,,,,
,,,,,,,2.506,133789165.4
