Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,54.77,11524,12482,958,8.313,0.385,683634.05
PWR,STK,85.49,7547,7997,450,5.963,0.385,683634.05
DE,STK,361.22,1781,1893,112,6.289,0.385,683634.05
SIVB,STK,529.13,1236,1292,56,4.531,0.385,683634.05
DFS,STK,99.61,6441,6863,422,6.552,0.385,683634.05
TT,STK,163.43,3914,4183,269,6.873,0.385,683634.05
AES,STK,27.49,23094,24868,1774,7.682,0.385,683634.05
HCA,STK,185.37,3408,3688,280,8.216,0.385,683634.05
MHK,STK,184.99,3421,3696,275,8.039,0.385,683634.05
IVZ,STK,25.19,25660,27139,1479,5.764,0.385,683634.05
DISCA,STK,65.82,9969,10386,417,4.183,0.385,683634.05
RF,STK,21.51,29884,31782,1898,6.351,0.385,683634.05
TPR,STK,42.97,14487,15910,1423,9.823,0.385,683634.05
FCX,STK,35.9,18557,19043,486,2.619,0.385,683634.05
VIAC,STK,82.89,7885,8247,362,4.591,0.385,683634.05
QQQ,STK,316.19,110387,118153,7766,7.035,21.038,37358786.78
ARKK,STK,126.1,33048,34855,1807,5.468,2.475,4395154.67
2823,STK,2.59,1608900,1696971,88071,5.474,2.475,4395154.67
XACTOMXS3,STK,32.33,63478,67973,4495,7.081,1.238,2197577.33
IAU,STK,16.53,300128,322289,22161,7.384,3,5327430.93
IGIB,STK,59.48,165179,179134,13955,8.448,6,10654861.85
TN,FUT,147162.06,34,24,-10,-29.412,2,3551620.62
ZB,FUT,158531.26,31,22,-9,-29.032,2,3551620.62
ZF,FUT,124179.68,79,86,7,8.861,6,10654861.85
ZN,FUT,132895.92,74,80,6,8.108,6,10654861.85
ZT,FUT,220781.25,44,48,4,9.091,6,10654861.85
BTS,FUT,135326.62,73,79,6,8.219,6,10654861.85
BTP,FUT,178665.58,55,60,5,9.091,6,10654861.85
Z3N,FUT,232247.14,42,46,4,9.524,6,10654861.85
3KTB,FUT,96900.34,101,110,9,8.911,6,10654861.85
KE,FUT,30715.06,18,19,1,5.556,0.333,591936.71
HG,FUT,102766,5,6,1,20,0.333,591936.71
TSR20,FUT,8905,61,66,5,8.197,0.333,591936.71
ZS,FUT,70612.5,8,8,0,0,0.333,591936.71
PA,FUT,231520,2,3,1,50,0.333,591936.71
SCI,FUT,17016.21,33,35,2,6.061,0.333,591936.71
ZC,FUT,26950,20,22,2,10,0.333,591936.71
RB,FUT,87725.33,6,7,1,16.667,0.333,591936.71
AH,FUT,53805.9,10,11,1,10,0.333,591936.71
NI,FUT,98711.5,6,6,0,0,0.333,591936.71
HO,FUT,80921.43,7,7,0,0,0.333,591936.71
HE,FUT,35560,15,17,2,13.333,0.333,591936.71
VIX,FUT,26125.5,24,34,10,41.667,0.5,887905.15
,,,,,,,,
,,,,,,,2.94,164261896.84
