Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,62.87,7628,7685,57,0.747,0.192,483135.91
PWR,STK,87.57,10812,11034,222,2.053,0.385,966272.08
DE,STK,373.92,2492,2584,92,3.692,0.385,966272.08
SIVB,STK,490.66,1942,1969,27,1.39,0.385,966272.08
DFS,STK,95.26,9690,10144,454,4.685,0.385,966272.08
TT,STK,166.95,5473,5788,315,5.756,0.385,966272.08
HCA,STK,188.54,4870,5125,255,5.236,0.385,966272.08
MHK,STK,195.03,4766,4954,188,3.945,0.385,966272.08
IVZ,STK,24.89,37014,38822,1808,4.885,0.385,966272.08
RF,STK,20.91,44689,46211,1522,3.406,0.385,966272.08
TPR,STK,40.95,23086,23596,510,2.209,0.385,966272.08
OKE,STK,50.26,18028,19225,1197,6.64,0.385,966272.08
FITB,STK,38.12,24639,25348,709,2.878,0.385,966272.08
URI,STK,333.21,2812,2900,88,3.129,0.385,966272.08
COF,STK,128.56,7207,7516,309,4.287,0.385,966272.08
UAA,STK,21.71,21241,22254,1013,4.769,0.192,483135.91
QQQ,STK,315.65,141900,149563,7663,5.4,18.81,47209624.11
ARKK,STK,115,13226,13504,278,2.102,0.619,1552956.69
IJS,STK,100.87,29537,30791,1254,4.246,1.238,3105913.39
EWT,STK,59.94,49241,51817,2576,5.231,1.238,3105913.39
XLE,STK,49.37,29510,31455,1945,6.591,0.619,1552956.69
DIA,STK,330.11,7055,7527,472,6.69,0.99,2484717.06
2823,STK,2.5,2325700,2484731,159031,6.838,2.475,6211826.78
XACTOMXS3,STK,32.36,91061,95980,4919,5.402,1.238,3105913.39
IAU,STK,16.06,146531,156277,9746,6.651,1,2509815.21
FLRN,STK,30.64,463848,491478,27630,5.957,6,15058891.26
ZT,FUT,220762.61,64,68,4,6.25,6,15058891.26
Z3N,FUT,231965.89,61,65,4,6.557,6,15058891.26
3KTB,FUT,97806.43,146,154,8,5.479,6,15058891.26
BTS,FUT,132641.59,107,114,7,6.542,6,15058891.26
KE,FUT,28012.56,39,41,2,5.128,0.462,1158376.35
HG,FUT,100229,11,12,1,9.091,0.462,1158376.35
TSR20,FUT,8155,133,142,9,6.767,0.462,1158376.35
ZS,FUT,68732.5,16,17,1,6.25,0.462,1158376.35
PA,FUT,261738.75,4,4,0,0,0.462,1158376.35
SCI,FUT,16109.59,68,72,4,5.882,0.462,1158376.35
ZC,FUT,27000,40,43,3,7.5,0.462,1158376.35
RB,FUT,83827.79,14,14,0,0,0.462,1158376.35
AH,FUT,55397.79,19,21,2,10.526,0.462,1158376.35
NI,FUT,96246.5,6,6,0,0,0.231,579188.05
HO,FUT,75104.4,15,15,0,0,0.462,1158376.35
HE,FUT,42390,13,14,1,7.692,0.231,579188.05
ZL,FUT,30797.89,35,38,3,8.571,0.462,1158376.35
PL,FUT,59113.84,19,20,1,5.263,0.462,1158376.35
VIX,FUT,21100,20,24,4,20,0.2,501963.04
,,,,,,,,
,,,,,,,3.336,176189029.3
