Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LB,STK,60.16,14908,16547,1639,10.994,0.44,995478.74
PWR,STK,85.81,10363,11601,1238,11.946,0.44,995478.74
DE,STK,380.41,2404,2617,213,8.86,0.44,995478.74
SIVB,STK,550.48,1673,1808,135,8.069,0.44,995478.74
DFS,STK,95.68,9223,10404,1181,12.805,0.44,995478.74
TT,STK,167.54,5490,5942,452,8.233,0.44,995478.74
AES,STK,26,33936,38288,4352,12.824,0.44,995478.74
HCA,STK,188.03,4912,5294,382,7.777,0.44,995478.74
MHK,STK,183.35,4900,5429,529,10.796,0.44,995478.74
IVZ,STK,25.13,35705,39613,3908,10.945,0.44,995478.74
DISCA,STK,75.95,12302,13107,805,6.544,0.44,995478.74
RF,STK,21.92,43001,45414,2413,5.611,0.44,995478.74
TPR,STK,45.36,20190,21946,1756,8.697,0.44,995478.74
FCX,STK,36,25452,27652,2200,8.644,0.44,995478.74
VIAC,STK,96.76,9952,10288,336,3.376,0.44,995478.74
QQQ,STK,313.54,151801,145850,-5951,-3.92,20.212,45729727.8
ARKK,STK,121.4,35108,23063,-12045,-34.308,1.238,2799799.35
IJS,STK,103.94,27672,26937,-735,-2.656,1.238,2799799.35
2823,STK,2.51,2270400,2230916,-39484,-1.739,2.475,5599598.7
XACTOMXS3,STK,32.44,89649,86307,-3342,-3.728,1.238,2799799.35
IAU,STK,16.55,286356,273408,-12948,-4.522,2,4524903.37
IGIB,STK,59.04,79768,0,-79768,-100,0,0
FLRN,STK,30.64,231654,443039,211385,91.25,6,13574710.12
ZT,FUT,220715.91,64,62,-2,-3.125,6,13574710.12
Z3N,FUT,232059.38,61,58,-3,-4.918,6,13574710.12
3KTB,FUT,97864.1,144,139,-5,-3.472,6,13574710.12
BTS,FUT,134608.39,105,101,-4,-3.81,6,13574710.12
BTP,FUT,177718.55,40,0,-40,-100,0,0
KE,FUT,29370.94,31,30,-1,-3.226,0.385,870173.76
HG,FUT,101746.89,9,9,0,0,0.385,870173.76
TSR20,FUT,8830,101,99,-2,-1.98,0.385,870173.76
ZS,FUT,69868.08,13,12,-1,-7.692,0.385,870173.76
PA,FUT,263228.67,3,3,0,0,0.385,870173.76
SCI,FUT,16528.57,54,53,-1,-1.852,0.385,870173.76
ZC,FUT,27412.48,33,32,-1,-3.03,0.385,870173.76
RB,FUT,82122.64,11,11,0,0,0.385,870173.76
AH,FUT,54878.44,16,16,0,0,0.385,870173.76
NI,FUT,96454.11,9,9,0,0,0.385,870173.76
HO,FUT,75742.82,11,11,0,0,0.385,870173.76
HE,FUT,40000,24,22,-2,-8.333,0.385,870173.76
ZL,FUT,32002.96,28,27,-1,-3.571,0.385,870173.76
VIX,FUT,23750,21,19,-2,-9.524,0.2,452490.34
,,,,,,,,
,,,,,,,2.897,158824108.8
