Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,44.39,10464,11069,605,5.782,0.333,491373.91
MCK,STK,321.25,1440,1530,90,6.25,0.333,491373.91
ABBV,STK,152,3051,3233,182,5.965,0.333,491373.91
ED,STK,92.3,4974,5324,350,7.037,0.333,491373.91
SRE,STK,147.68,3141,3327,186,5.922,0.333,491373.91
BMY,STK,75.14,6076,6539,463,7.62,0.333,491373.91
AEP,STK,94.52,4885,5199,314,6.428,0.333,491373.91
SO,STK,71.29,6480,6893,413,6.373,0.333,491373.91
PGR,STK,120.62,3858,4074,216,5.599,0.333,491373.91
LMT,STK,422.19,1087,1164,77,7.084,0.333,491373.91
NOC,STK,479.38,961,1025,64,6.66,0.333,491373.91
HSY,STK,219.93,2099,2234,135,6.432,0.333,491373.91
AMGN,STK,247.42,1888,1986,98,5.191,0.333,491373.91
JNJ,STK,178.5,2597,2753,156,6.007,0.333,491373.91
MRK,STK,92.78,5023,5296,273,5.435,0.333,491373.91
QQQ,STK,294.61,117531,122589,5058,4.304,24.5,36115985.63
XLE,STK,71.29,20048,20678,630,3.142,1,1474121.86
IXC,STK,33.08,43336,43336,0,2.829,1,1474121.86
ZT,FUT,209835.91,11,12,1,9.091,1.667,2456869.82
ZF,FUT,112187.52,21,22,1,4.762,1.667,2456869.82
ZN,FUT,118406.25,20,21,1,5,1.667,2456869.82
ZB,FUT,138406.24,17,18,1,5.882,1.667,2456869.82
GBS,FUT,111089.48,21,22,1,4.762,1.667,2456869.82
3KTB,FUT,80442.69,29,31,2,6.897,1.667,2456869.82
IAU,STK,33.03,41975,44630,2655,6.325,1,1474121.86
RB,FUT,143144.4,5,5,0,0,0.5,737060.93
CL,FUT,103240,7,7,0,0,0.5,737060.93
COIL,FUT,105420,7,7,0,0,0.5,737060.93
HO,FUT,151443.6,5,5,0,0,0.5,737060.93
GOIL,FUT,106375,7,7,0,0,0.5,737060.93
KC,FUT,82162.5,8,9,1,12.5,0.5,737060.93
GF,FUT,86287.5,8,9,1,12.5,0.5,737060.93
TSR20,FUT,7970,87,92,5,5.747,0.5,737060.93
HE,FUT,43821.62,16,17,1,6.25,0.5,737060.93
ZS,FUT,68487.5,10,11,1,10,0.5,737060.93
,,,,,,,,
,,,,,,,1.877,70020788.08
