Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,46.08,8119,8486,367,4.52,0.333,391048.07
MCK,STK,329.53,1140,1187,47,4.123,0.333,391048.07
ABBV,STK,153.8,2428,2543,115,4.736,0.333,391048.07
ED,STK,97.2,3801,4023,222,5.841,0.333,391048.07
SRE,STK,154,2475,2475,0,2.586,0.333,391048.07
BMY,STK,76.84,4830,5089,259,5.362,0.333,391048.07
AEP,STK,97.9,3775,3994,219,5.801,0.333,391048.07
SO,STK,73.14,5094,5347,253,4.967,0.333,391048.07
PGR,STK,118.48,3175,3301,126,3.969,0.333,391048.07
LMT,STK,433.52,860,902,42,4.884,0.333,391048.07
NOC,STK,486.37,780,804,24,3.077,0.333,391048.07
HSY,STK,220.95,1729,1729,0,2.371,0.333,391048.07
AMGN,STK,245.55,1529,1593,64,4.186,0.333,391048.07
ABC,STK,144,2629,0,-2629,-100,0,0
JNJ,STK,179.52,2034,2178,144,7.08,0.333,391048.07
MRK,STK,91.8,0,4260,4260,Inf,0.333,391048.07
QQQ,STK,280.79,111779,102361,-9418,-8.426,24.5,28742036.22
XLE,STK,72.92,15318,16088,770,5.027,1,1173144.34
IXC,STK,34.09,31671,34413,2742,8.658,1,1173144.34
ZT,FUT,210140.63,27,14,-13,-48.148,2.5,2932860.84
STIP,STK,101.8,27615,28810,1195,4.327,2.5,2932860.84
ZF,FUT,112812.52,25,26,1,4,2.5,2932860.84
ZN,FUT,119234.38,0,25,25,Inf,2.5,2932860.84
IAU,STK,34.24,32778,34262,1484,4.527,1,1173144.34
RB,FUT,155253.25,4,4,0,0,0.5,586572.17
CL,FUT,108080,5,5,0,0,0.5,586572.17
COIL,FUT,111830,5,5,0,0,0.5,586572.17
HO,FUT,164581.33,3,4,1,33.333,0.5,586572.17
GOIL,FUT,121722,5,5,0,0,0.5,586572.17
KC,FUT,83887.5,6,7,1,16.667,0.5,586572.17
GF,FUT,87025,6,7,1,16.667,0.5,586572.17
TSR20,FUT,8087.13,67,73,6,8.955,0.5,586572.17
HE,FUT,41160,14,14,0,0,0.5,586572.17
ZS,FUT,69762.5,0,8,8,Inf,0.5,586572.17
PL,FUT,43010,13,0,-13,-100,0,0
,,,,,,,,
,,,,,,,1.536,55724355.35
