Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,44.02,11434,10987,-447,-3.909,0.333,483649.7
MCK,STK,330.44,1509,1509,0,-2.982,0.333,483649.7
ABBV,STK,148.47,3348,3348,0,-2.688,0.333,483649.7
ED,STK,92.44,5446,5232,-214,-3.929,0.333,483649.7
SRE,STK,154.24,3154,3154,0,-0.571,0.333,483649.7
BMY,STK,73,6772,6772,0,-2.171,0.333,483649.7
AEP,STK,94.35,5331,5126,-205,-3.845,0.333,483649.7
PGR,STK,111.19,4445,0,-4445,-100,0,0
LMT,STK,394.74,1248,1248,0,-1.843,0.333,483649.7
NOC,STK,451.85,1090,1090,0,-1.835,0.333,483649.7
HSY,STK,215.92,2291,2291,0,-2.226,0.333,483649.7
AMGN,STK,245.95,2012,2012,0,-2.286,0.333,483649.7
JNJ,STK,172.27,2887,0,-2887,-100,0,0
MRK,STK,90.11,5487,5487,0,-2.187,0.333,483649.7
GIS,STK,73.63,6766,6766,0,-2.912,0.333,483644.91
HUM,STK,488.97,0,989,989,Inf,0.333,483644.91
DLTR,STK,172.01,0,2812,2812,Inf,0.333,483644.91
QQQ,STK,303.32,144486,144486,0,-0.678,30,43528477.35
XLE,STK,71.61,20780,20780,0,-2.493,1,1450949.24
IXC,STK,33.1,44455,44455,0,-1.395,1,1450949.24
SHYD,STK,22.97,333583,333583,0,-1.877,5.182,7518555.2
FMB,STK,51.32,148534,148534,0,-1.367,5.182,7518555.2
ZF,FUT,112984.38,68,68,0,-1.471,5.182,7518555.2
ZN,FUT,119859.38,64,64,0,-1.562,5.182,7518555.2
TN,FUT,129515.63,59,59,0,-1.695,5.182,7518555.2
ZB,FUT,141812.5,54,54,0,-1.852,5.182,7518555.2
GBS,FUT,112229.32,68,68,0,-1.471,5.182,7518555.2
GBL,FUT,157946.53,0,48,48,Inf,5.182,7518555.2
3KTB,FUT,79943.05,95,95,0,-1.053,5.182,7518555.2
FLKTB,FUT,87416.07,88,88,0,-2.273,5.182,7518555.2
IGLB,STK,55.49,138735,138735,0,-2.336,5.182,7518555.2
IAU,STK,32.85,44869,44869,0,-1.56,1,1450949.24
CL,FUT,95554.25,4,4,0,0,0.238,345464.2
GOIL,FUT,103715,3,3,0,0,0.238,345464.2
COIL,FUT,98990,4,3,-1,-25,0.238,345464.2
HO,FUT,143652.5,2,2,0,0,0.238,345464.2
RB,FUT,128322.67,3,3,0,0,0.238,345464.2
NG,FUT,82824.4,5,4,-1,-20,0.238,345464.2
CT,FUT,45490,8,8,0,0,0.238,345464.2
TSR20,FUT,7554.51,-95,-91,4,-4.211,-0.476,690928.25
HG,FUT,84250,-8,-8,0,0,-0.476,690928.25
SI,FUT,92975,-8,-7,1,-12.5,-0.476,690928.25
ZSLME,FUT,75702.22,-9,-9,0,0,-0.476,690928.25
DA,FUT,40520,-18,-17,1,-5.556,-0.476,690928.25
ZC,FUT,28737.5,0,-24,-24,-Inf,-0.476,690928.25
CC,FUT,22990,0,-30,-30,-Inf,-0.476,690928.25
AH,FUT,61339.64,-11,0,11,-100,0,0
PL,FUT,43365,-16,0,16,-100,0,0
,,,,,,,,
,,,,,,,3.721,145094910.55
