Symbol,Quantity,AvgPrice
AFL,-624,68.27
ALIJ3,2,2398.25
CAH,-595,77.82
CEG,-409,78.27
CTK3,3,0.82
DE,-103,428.57
FMB,-2810,50.22
GILD,-584,83.91
GOILH3,-1,793.0
HCA,-154,256.38
HOJ3,-1,2.71
HYD,-2732,51.02
HYG,-1833,73.78
IAU,-4273,34.79
IGIB,-2722,49.85
IGLB,-2545,50.44
IGSB,-2822,49.99
IXC,-3703,38.12
LMT,-107,480.58
LVS,-963,56.88
MO,-939,47.73
MRK,-453,109.83
ORLY,-51,845.72
PLJ3,3,954.5
QQQ,-13535,294.12
RBJ3,-1,2.56
REGN,-64,748.59
SBK3,-3,0.2
SCHW,-595,79.81
SIK3,1,21.8
STIP,-1516,97.5
TIP,-1340,107.38
TRV,-262,186.17
ULTA,-88,528.22
XLE,-1656,83.68
ZC   MAY 23,-2,6.77
ZM   MAY 23,-2,478.7
ZO   MAY 23,7,3.47
ZS   MAY 23,-1,15.37
