Symbol,Quantity,AvgPrice
AFL,501,69.06
ALIJ3,-2,2392.75
CAH,460,78.27
CB,156,212.55
CEG,398,85.6
CTVA,364,61.95
FMB,6244,51.04
GILD,416,84.85
HYD,5969,51.9
HYG,3977,74.7
IAU,3096,34.79
IGIB,6207,50.39
IGLB,5610,51.49
IGSB,6320,50.08
IXC,5605,39.94
LMT,63,479.87
LVS,443,56.68
MO,579,47.41
MRK,249,108.48
ORLY,15,859.67
PLJ3,-2,925.25
QQQ,7210,306.15
RBJ3,1,2.65
REGN,43,751.76
SBK3,2,0.2
SCHW,362,80.87
SIH3,-1,21.6
STIP,3242,97.48
TIP,2942,107.51
TRV,198,184.33
ULTA,45,524.13
XLE,2663,88.14
ZC   MAY 23,1,6.75
ZM   MAY 23,1,476.5
