Symbol,Quantity,AvgPrice
ABC,-109,157.33
AZO,-7,2409.15
CAH,-397,77.97
CB,-84,209.16
CEG,-279,84.04
FMB,-8176,51.42
FPE,-23412,18.16
GFH3,1,1.86
GILD,-327,84.69
GOILH3,-1,825.0
HEJ3,1,0.86
HYD,-8742,52.48
HYG,-5825,76.75
IGIB,-8220,51.56
IXC,-1129,39.0
LTPZ,-6077,61.04
MCD,-72,263.78
MCK,-44,366.02
NGH3,2,2.38
ORLY,-28,800.32
QQQ,-7744,310.61
REGN,-35,774.58
SBH3,-1,0.21
TN   MAR 23,-3,121.31
TRV,-89,182.3
UB   MAR 23,-3,142.86
XLE,-525,87.02
ZB   MAR 23,-3,130.18
ZL   MAR 23,1,0.6
ZW   MAR 23,1,7.56
