Symbol,Quantity,AvgPrice
DCN3,-2,16.7
HCA,88,264.33
IAU,1678,36.89
SBN3,2,0.25
SGEN,104,194.41
TN   SEP 23,2,119.12
ZB   SEP 23,2,126.28
ZF   SEP 23,2,108.66
