Symbol,Quantity,AvgPrice
ACGL,574,74.06
AZN,281,74.59
CCN3,2,3022.5
CGBM23,5,122.41
CHD,248,94.29
EWU,7079,33.18
EWW,4467,59.4
GE,367,103.31
HCA,126,270.19
HGN3,-1,3.65
HSY,113,261.08
HYG,3529,74.37
IAU,2959,37.31
IGIB,6050,50.37
IGSB,5917,50.28
KMB,299,139.12
LEQ3,1,1.63
LLY,126,428.09
LVS,816,57.69
MDLZ,427,75.49
MRK,233,113.71
ORLY,46,916.48
PG,321,148.14
PLN3,1,1064.7
QQQ,9475,336.46
SGEN,112,194.96
SIN3,1,23.56
STIP,2031,98.19
TIP,1920,108.24
TN   JUN 23,3,118.52
YUM,274,132.94
ZB   JUN 23,3,126.48
ZF   JUN 23,4,108.48
ZM   JUL 23,-1,409.4
ZN   JUN 23,2,113.28
