Symbol,Quantity,AvgPrice
AVUV,-14650,117.93
COLO,-41162,36.12
EBND,-96864,20.94
EMLC,-78800,25.48
EWZ,-45800,36.92
KMLM,45800,29.87
REMX,-9000,106.45
URA,-6788,53.32
