Symbol,Quantity,AvgPrice
BWXT,1800,141.19
CME,1000,271.56
CRWD,600,483.15
GE,1400,247.92
HO,1051,238.03
IAUM,23609,33.02
NOC,2100,483.0
PANW,2500,202.35
RHMd,96,1678.68
RTX,5000,141.56
TQQQ,64100,76.49
USO,-24000,74.0
