Symbol,Quantity,AvgPrice
DG,5400,94.12
IAUM,30800,32.9
IYK,8000,70.66
MSFT,7800,393.12
MSTR,2800,379.86
QQQ,10000,468.71
RSP,18000,167.56
SHY,49000,83.06
SPLV,59600,72.11
STIP,39600,103.53
TAIL,233000,12.86
TQQQ,-88700,54.12
VTIP,62700,50.19
