Symbol,Quantity,AvgPrice
IAUM,211300,31.46
IEF,2921,96.05
IYK,6300,72.46
MSTR,-1710,298.58
PSQ,91800,41.79
SGOV,-100000,100.36
SH,58600,45.8
SNDK,-2000,38.64
TIP,35800,111.38
TLT,61000,92.71
XLP,-2800,81.61
XLU,28000,79.15
