Date,Equity MarketValue,Equity Count,Bond MarketValue,Bond Count,Commodity MarketValue,Commodity Count,FX MarketValue,FX Count,Derivatives MarketValue,Derivatives Count
2026-04-29,162132738.41,97,60798562.21,5,6185415.46,6,1889.58,1,0.00,0
2026-04-30,147903430.13,97,60387873.35,5,5231595.00,6,1934.79,1,0.00,0
2026-05-01,149250226.11,87,60228230.94,4,5203014.02,5,1928.52,1,0.00,0
2026-05-04,149520234.28,86,60155705.28,4,5151693.34,5,1928.52,1,0.00,0
2026-05-05,150594339.15,86,60208072.93,4,5086154.02,5,1920.27,1,0.00,0
