Symbol,Quantity,AvgPrice
COIN,1930,131.33
EWY,11500,59.8
HUM,100,368.29
KO,-37688,59.76
MCD,-5700,293.58
QQQ,-100,426.86
SPXL,-2121,113.28
TQQQ,-100,56.59
UDOW,-1982,77.91
UPRO,-5928,59.62
