Symbol,Quantity,AvgPrice
AUD.USD,0.13,0.67
EUR.USD,-3.04,1.09
EWY,3791.0,61.82
GBP.USD,0.06,1.27
PSQ,108600.0,9.64
SH,53200.0,13.08
SMH,1300.0,172.15
USD.CAD,-0.81,1.33
