Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,47.89,9089,9089,0,0.154,0.298,435930.49
MCK,STK,319.76,1379,1379,0,-1.16,0.298,435930.49
ABBV,STK,151.45,2796,2796,0,2.933,0.298,435930.49
ADM,STK,91.09,4736,4736,0,1.056,0.298,435930.49
ED,STK,93.5,4519,4662,143,3.164,0.298,435930.49
ABC,STK,156.79,2778,2778,0,0.072,0.298,435930.49
DLTR,STK,165.81,2519,2629,110,4.367,0.298,435930.49
CF,STK,103,2118,2118,0,-0.094,0.149,217965.24
VRTX,STK,273.69,1580,1580,0,0.823,0.298,435930.49
SRE,STK,164.51,2592,2592,0,2.238,0.298,435930.49
BMY,STK,76.31,5654,5654,0,1.044,0.298,435930.49
CTVA,STK,59.14,7410,7410,0,-0.526,0.298,435930.49
HSY,STK,225.23,1916,1916,0,0.992,0.298,435930.49
HRL,STK,52.25,8214,8214,0,1.57,0.298,435930.49
KO,STK,64.8,6533,6533,0,2.97,0.298,435930.49
QQQ,STK,327.5,115248,115248,0,1.91,26.25,38464454.64
XLE,STK,81.65,17508,19236,1728,9.87,1.072,1570631.9
EWU,STK,32.74,41804,47973,6169,14.757,1.072,1570631.9
GNR,STK,62.26,21832,25227,3395,15.551,1.072,1570631.9
2823,STK,1.93,343400,0,-343400,-100,0,0
KSA,STK,50.38,26922,31176,4254,15.801,1.072,1570631.9
STIP,STK,103.5,69162,69162,0,2.351,5,7326562.79
TIP,STK,120,17625,18316,691,3.921,1.5,2197968.84
ZB,FUT,139687.53,15,16,1,6.667,1.5,2197968.84
ZT,FUT,210929.7,10,10,0,0,1.5,2197968.84
GBS,FUT,116746.72,18,19,1,5.556,1.5,2197968.84
JGB,FUT,1155544,8,6,-2,-25,5,7326562.79
IAU,STK,36.09,40180,40180,0,1.05,1,1465312.56
ZC,FUT,39862.48,25,26,1,4,0.7,1025718.79
ZSLME,FUT,99485,10,10,0,0,0.7,1025718.79
SB,FUT,20977.6,47,49,2,4.255,0.7,1025718.79
CT,FUT,76663.31,13,13,0,0,0.7,1025718.79
NG,FUT,83440,12,12,0,0,0.7,1025718.79
ZL,FUT,49092,21,21,0,0,0.7,1025718.79
GOIL,FUT,114950,9,9,0,0,0.7,1025718.79
HO,FUT,173378.67,6,6,0,0,0.7,1025718.79
ZS,FUT,82662.5,12,12,0,0,0.7,1025718.79
ZO,FUT,33750,30,30,0,0,0.7,1025718.79
,,,,,,,,
,,,,,,,1.925,86235475.74
