Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,46.73,7131,6164,-967,-13.561,0.298,288058.29
MCK,STK,326.47,1005,882,-123,-12.239,0.298,288058.29
ABBV,STK,151,2224,1908,-316,-14.209,0.298,288058.29
ADM,STK,85,3801,3389,-412,-10.839,0.298,288058.29
ED,STK,94.38,3571,3052,-519,-14.534,0.298,288058.29
ABC,STK,157.32,2111,1831,-280,-13.264,0.298,288058.29
DLTR,STK,163,2072,1767,-305,-14.72,0.298,288058.29
CF,STK,91.5,1777,1574,-203,-11.424,0.149,144029.15
VRTX,STK,235.02,1322,1226,-96,-7.262,0.298,288058.29
SRE,STK,162.03,2046,1778,-268,-13.099,0.298,288058.29
BMY,STK,76.5,4427,3765,-662,-14.954,0.298,288058.29
CTVA,STK,53.08,6195,5427,-768,-12.397,0.298,288058.29
HSY,STK,223.25,1492,1290,-202,-13.539,0.298,288058.29
KO,STK,64.9,5236,4438,-798,-15.241,0.298,288058.29
MO,STK,54.65,5933,5271,-662,-11.158,0.298,288058.29
QQQ,STK,300.37,91398,78977,-12421,-13.59,24.5,23722447.61
XLE,STK,76.54,27955,25459,-2496,-8.929,2.013,1948629.63
GNR,STK,57.15,37377,34097,-3280,-8.775,2.013,1948629.63
KSA,STK,50.17,45360,38841,-6519,-14.372,2.013,1948629.63
STIP,STK,103.04,54613,46985,-7628,-13.967,5,4841315.84
ZB,FUT,137906.23,13,11,-2,-15.385,1.5,1452394.75
ZT,FUT,211359.38,8,7,-1,-12.5,1.5,1452394.75
GBS,FUT,116368.07,15,12,-3,-20,1.5,1452394.75
JGB,FUT,1147158.6,5,4,-1,-20,5,4841315.84
IAU,STK,35.32,31930,27414,-4516,-14.143,1,968263.17
ZC,FUT,38800,20,17,-3,-15,0.7,677784.22
SB,FUT,20955.19,37,32,-5,-13.514,0.7,677784.22
CT,FUT,72265,11,9,-2,-18.182,0.7,677784.22
NG,FUT,67350,10,10,0,0,0.7,677784.22
ZL,FUT,47826,16,14,-2,-12.5,0.7,677784.22
HO,FUT,160116.6,5,4,-1,-20,0.7,677784.22
ZO,FUT,30687.48,25,22,-3,-12,0.7,677784.22
KE,FUT,58762.46,13,12,-1,-7.692,0.7,677784.22
COIL,FUT,104240,7,7,0,0,0.7,677784.22
RB,FUT,150782,5,4,-1,-20,0.7,677784.22
,,,,,,,,
,,,,,,,1.369,55531103.01
