Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
EXC,STK,46.87,6624,7133,509,7.684,0.298,334321.92
MCK,STK,332,959,1007,48,5.005,0.298,334321.92
ABBV,STK,155.98,1992,2143,151,7.58,0.298,334321.92
ADM,STK,87.48,3656,3822,166,4.54,0.298,334321.92
ED,STK,94.25,3272,3547,275,8.405,0.298,334321.92
ABC,STK,154.55,2043,2163,120,5.874,0.298,334321.92
DLTR,STK,161.45,1920,2071,151,7.865,0.298,334321.92
CF,STK,107.01,2977,3124,147,4.938,0.298,334321.92
VRTX,STK,254.17,1282,1282,0,2.574,0.298,334321.92
SRE,STK,161.51,1955,2070,115,5.882,0.298,334321.92
BMY,STK,76.91,4021,4347,326,8.107,0.298,334321.92
CTVA,STK,56.68,5712,5898,186,3.256,0.298,334321.92
HSY,STK,229.32,1387,1458,71,5.119,0.298,334321.92
KO,STK,66.37,4768,5037,269,5.642,0.298,334321.92
MO,STK,53.75,5918,6220,302,5.103,0.298,334321.92
QQQ,STK,304.57,85871,90398,4527,5.272,24.5,27532393.15
XLE,STK,83.95,26431,26431,0,1.926,2.013,2261589.44
GNR,STK,59.36,36649,38100,1451,3.959,2.013,2261589.44
KSA,STK,46.15,44858,49005,4147,9.245,2.013,2261589.44
ZB,FUT,139250,11,12,1,9.091,1.5,1685656.72
ZT,FUT,211273.43,7,8,1,14.286,1.5,1685656.72
GBS,FUT,115978.19,27,29,2,7.407,3,3371313.45
JGB,FUT,1155771.6,5,5,0,0,5,5618855.75
IAU,STK,34.75,30073,32339,2266,7.535,1,1123771.15
ZC,FUT,40112.52,21,22,1,4.762,0.8,899016.92
CT,FUT,75110,11,12,1,9.091,0.8,899016.92
NG,FUT,83071.64,11,11,0,0,0.8,899016.92
ZL,FUT,49716,17,18,1,5.882,0.8,899016.92
HO,FUT,159556,5,6,1,20,0.8,899016.92
KE,FUT,,0,,,,0,0
COIL,FUT,112910,8,8,0,0,0.8,899016.92
RB,FUT,161872.2,5,6,1,20,0.8,899016.92
GOIL,FUT,110598.25,8,8,0,0,0.8,899016.92
CL,FUT,112690.88,8,8,0,0,0.8,899016.92
,,,,,,,,
,,,,,,,1.459,60908396.34
